item_id,order_id,product_id,quantity,unit_price,discount_percent
6926,2314,119,-2,11.67,10.18
6927,2314,103,1,333.51,16.47
6928,2314,80,4,183.18,19.39
6929,2315,150,3,472.26,3.44
6930,2315,105,1,811.78,52.68
6931,2315,40,5,106.93,12.62
6932,2316,128,2,147.23,18.81
6933,2317,14,5,673.78,15.45
6934,2318,95,3,486.53,10.95
6935,2319,110,3,706.68,17.73
6936,2320,101,3,270.1,17.06
6937,2321,2,3,717.66,4.07
6938,2321,134,2,181.34,2.61
6939,2321,95,4,548.24,18.31
6940,2321,116,2,106.61,38.73
6941,2322,112,5,593.86,15.52
6942,2322,108,4,450.5,9.9
6943,2322,118,2,886.24,8.24
6944,2323,118,4,1013.66,0.56
6945,2323,111,4,341.9,14.82
6946,2323,106,2,79.04,14.11
6947,2324,115,5,1225.26,5.42
6948,2324,45,2,534.99,10.51
6949,2324,69,5,405.91,18.37
6950,2325,132,1,839.9,63.2
6951,2325,19,3,749.18,9.67
6952,2325,144,2,221.64,0.81
6953,2325,63,1,75.68,67.68
6954,2326,102,2,732.5,19.0
6955,2327,107,2,574.31,18.2
6956,2327,147,3,140.95,69.27
6957,2327,23,3,308.25,26.79
6958,2328,20,1,423.1,10.52
6959,2328,102,4,616.94,15.64
6960,2328,104,3,908.34,10.3
6961,2328,26,3,122.34,5.24
6962,2329,134,1,130.2,4.88
6963,2329,125,2,738.84,2.85
6964,2329,93,2,768.29,86.34
6965,2329,136,3,186.65,18.11
6966,2329,65,5,25.67,8.75
6967,2330,16,5,696.39,15.33
6968,2330,32,4,45.89,29.51
6969,2331,109,1,625.0,8.22
6970,2331,59,5,423.12,8.93
6971,2331,112,2,957.88,87.22
6972,2331,55,4,311.66,57.11
6973,2332,115,3,1042.61,4.85
6974,2332,11,4,308.12,72.69
6975,2332,16,1,959.25,19.44
6976,2333,115,-3,930.49,16.4
6977,2333,23,5,408.39,3.74
6978,2333,45,2,664.76,8.98
6979,2334,65,3,45.56,11.92
6980,2334,95,4,643.69,1.11
6981,2335,4,5,266.14,8.72
6982,2336,68,5,312.48,95.31
6983,2336,59,1,377.76,18.8
6984,2336,83,4,332.48,8.16
6985,2337,5,1,96.51,4.26
6986,2338,49,4,465.3,5.66
6987,2338,6,1,165.15,19.57
6988,2339,88,3,801.7,14.58
6989,2339,8,3,769.88,5.49
6990,2340,142,4,120.31,4.46
6991,2340,85,1,800.34,12.66
6992,2340,26,3,102.24,97.28
6993,2341,99,4,222.91,1.09
6994,2341,97,-4,573.2,90.06
6995,2341,124,4,312.75,19.42
6996,2342,130,-5,354.49,9.02
6997,2342,88,3,727.96,55.8
6998,2343,132,2,629.92,4.67
6999,2343,139,3,293.69,9.1
7000,2343,123,3,16.04,4.65
7001,2344,134,4,198.1,0.57
7002,2345,95,5,710.67,7.52
7003,2345,57,4,160.22,17.23
7004,2345,147,2,136.68,4.79
7005,2345,59,3,348.65,10.51
7006,2346,77,3,167.49,4.63
7007,2346,51,1,742.11,9.91
7008,2346,56,4,716.31,11.08
7009,2346,132,3,711.48,11.71
7010,2346,3,2,283.86,5.74
7011,2347,143,3,547.99,50.67
7012,2348,26,4,93.4,16.15
7013,2348,11,4,286.19,16.91
7014,2349,83,4,511.27,15.26
7015,2349,128,1,91.94,3.88
7016,2349,17,2,240.15,18.64
7017,2349,67,3,71.74,12.76
7018,2350,139,5,231.68,18.03
7019,2350,107,1,681.9,9.65
7020,2350,87,2,789.28,1.64
7021,2350,60,4,454.8,17.15
7022,2351,68,1,283.72,4.07
7023,2351,26,4,128.48,18.36
7024,2351,140,5,615.21,18.32
7025,2352,29,-2,326.14,10.19
7026,2352,8,2,524.51,19.21
7027,2352,96,2,285.32,18.46
7028,2352,108,1,268.95,57.33
7029,2353,115,4,903.33,7.68
7030,2353,17,3,211.68,5.05
7031,2353,129,2,325.71,10.23
7032,2353,95,1,511.24,1.31
7033,2353,19,2,897.56,77.01
7034,2354,10,1,66.23,4.49
7035,2354,34,5,171.25,12.68
7036,2354,112,3,596.41,15.46
7037,2355,141,3,667.94,5.02
7038,2355,75,5,162.24,13.39
7039,2355,41,3,261.8,8.18
7040,2356,20,1,591.02,4.0
7041,2356,80,4,140.13,19.27
7042,2356,88,1,626.3,5.98
7043,2356,55,5,390.03,2.92
7044,2356,34,2,175.91,61.02
7045,2357,147,1,122.38,10.14
7046,2358,71,4,315.05,78.97
7047,2358,136,5,201.21,57.49
7048,2358,42,3,831.72,3.04
7049,2359,33,3,716.82,21.89
7050,2360,40,3,83.68,12.86
7051,2360,10,4,43.0,97.12
7052,2360,109,1,976.43,18.3
7053,2360,108,3,466.02,9.67
7054,2361,60,2,554.65,9.06
7055,2361,130,2,282.44,9.51
7056,2361,136,5,188.47,12.85
7057,2362,28,4,631.18,10.1
7058,2362,17,5,208.46,63.06
7059,2362,121,2,139.67,5.35
7060,2362,140,4,412.97,1.58
7061,2362,21,2,110.94,4.89
7062,2363,67,1,67.47,0.89
7063,2364,111,1,542.43,44.42
7064,2364,133,-5,1205.5,17.52
7065,2364,87,3,873.82,8.23
7066,2365,118,4,1112.77,8.92
7067,2365,76,2,1022.35,86.76
7068,2366,121,4,146.58,17.66
7069,2366,2,2,987.69,38.77
7070,2366,24,2,238.98,9.39
7071,2367,75,3,184.85,8.74
7072,2367,37,5,83.23,19.89
7073,2368,21,2,72.34,10.41
7074,2369,50,3,217.6,42.83
7075,2369,94,3,376.42,17.23
7076,2369,18,2,531.54,17.87
7077,2370,134,1,194.53,76.18
7078,2370,128,2,142.58,18.31
7079,2370,137,4,149.25,20.34
7080,2370,29,1,370.74,16.12
7081,2370,56,-3,731.7,7.04
7082,2371,76,4,1066.25,16.25
7083,2371,29,2,460.47,61.41
7084,2372,72,1,628.87,9.44
7085,2373,118,2,1049.02,0.01
7086,2373,132,3,978.47,9.96
7087,2373,145,4,359.53,21.46
7088,2373,108,4,438.2,17.48
7089,2373,127,2,188.0,94.94
7090,2374,42,4,1096.74,1.46
7091,2375,107,1,598.75,14.38
7092,2375,42,5,802.56,14.89
7093,2376,35,1,172.97,4.72
7094,2377,121,4,112.11,16.67
7095,2377,6,2,153.57,49.03
7096,2377,112,3,772.05,72.02
7097,2377,67,5,62.33,90.79
7098,2377,9,3,193.46,19.73
7099,2378,10,3,63.84,1.21
7100,2378,84,4,478.39,9.23
7101,2378,27,-4,291.9,0.79
7102,2379,26,5,124.97,19.91
7103,2379,125,5,773.8,9.47
7104,2379,27,2,291.77,2.35
7105,2379,94,3,345.85,1.28
7106,2379,63,2,79.74,2.61
7107,2380,61,3,861.82,11.04
7108,2380,99,2,255.83,14.21
7109,2380,119,3,13.84,67.41
7110,2380,1,4,409.15,13.71
7111,2380,11,4,354.81,16.6
7112,2381,105,2,1090.91,84.7
7113,2381,25,2,53.16,8.04
7114,2381,98,-4,771.13,10.02
7115,2381,82,1,719.43,1.65
7116,2381,142,2,145.12,13.96
7117,2382,104,5,860.73,31.2
7118,2382,52,2,462.11,1.09
7119,2383,89,2,516.95,12.85
7120,2384,22,2,323.35,8.48
7121,2384,114,5,104.28,32.54
7122,2384,119,3,10.75,6.85
7123,2384,45,1,700.49,4.89
7124,2384,149,-2,118.57,18.66
7125,2385,20,2,334.5,19.88
7126,2386,90,4,1118.54,17.85
7127,2386,33,3,860.48,91.85
7128,2386,25,5,72.95,6.43
7129,2386,16,-3,847.68,69.37
7130,2387,6,2,183.73,16.78
7131,2387,78,2,35.63,15.3
7132,2387,28,5,423.58,0.83
7133,2388,15,5,259.56,4.81
7134,2388,125,1,767.02,36.99
7135,2388,64,3,126.82,15.87
7136,2388,143,4,463.97,0.84
7137,2388,3,2,262.78,72.28
7138,2389,17,2,254.68,6.02
7139,2389,41,5,412.19,7.08
7140,2389,120,2,705.21,6.16
7141,2390,4,5,231.29,3.83
7142,2390,148,3,597.1,18.71
7143,2390,18,5,779.02,1.46
7144,2391,96,1,244.29,9.45
7145,2391,90,4,1181.86,9.24
7146,2391,116,4,108.09,17.25
7147,2391,122,2,271.23,70.41
7148,2391,22,5,333.67,50.06
7149,2392,120,-4,701.64,11.23
7150,2392,138,4,804.49,52.07
7151,2392,6,4,143.29,43.88
7152,2393,26,3,86.54,3.36
7153,2393,67,4,66.84,6.88
7154,2393,77,5,153.38,10.69
7155,2393,79,2,15.37,12.31
7156,2393,61,1,625.55,3.61
7157,2394,41,5,339.67,12.94
7158,2394,119,4,9.73,10.44
7159,2394,121,4,131.34,94.34
7160,2394,117,5,875.86,10.49
7161,2394,23,2,448.15,57.43
7162,2395,121,1,140.01,41.46
7163,2395,37,3,58.29,5.44
7164,2395,82,4,466.76,17.31
7165,2395,142,5,82.98,3.65
7166,2396,95,5,668.39,11.17
7167,2396,41,-1,268.9,2.68
7168,2396,130,1,273.53,18.96
7169,2397,115,4,1092.71,84.59
7170,2397,35,2,205.78,5.61
7171,2397,49,2,416.05,10.54
7172,2397,128,4,91.08,14.82
7173,2398,12,4,671.17,14.6
7174,2398,44,4,87.67,7.57
7175,2398,53,4,173.96,14.15
7176,2399,3,5,223.74,2.98
7177,2400,38,1,1192.97,8.09
7178,2400,15,1,345.28,15.56
7179,2400,21,5,87.09,6.26
7180,2400,37,5,79.69,19.77
7181,2400,9,1,196.6,11.91
7182,2401,109,5,783.61,14.16
7183,2401,88,2,755.62,2.39
7184,2402,28,5,389.0,3.96
7185,2402,29,3,491.27,61.88
7186,2402,3,2,248.6,14.38
7187,2403,105,5,1119.7,16.07
7188,2403,93,1,812.95,9.01
7189,2403,130,3,260.9,45.07
7190,2403,22,5,289.57,67.01
7191,2404,41,3,402.31,20.71
7192,2404,108,5,364.04,17.02
7193,2404,69,1,275.59,2.17
7194,2404,15,4,321.96,6.27
7195,2404,141,2,753.55,10.78
7196,2405,52,2,394.66,6.58
7197,2405,42,4,598.54,96.42
7198,2405,16,5,625.22,12.96
7199,2405,3,5,280.48,19.06
7200,2405,120,2,485.42,9.49
7201,2406,12,-5,528.35,5.22
7202,2406,25,1,85.11,2.12
7203,2406,57,4,121.78,45.6
7204,2406,27,4,406.43,16.83
7205,2407,92,3,232.46,18.72
7206,2407,107,1,679.86,11.66
7207,2407,94,4,340.2,19.52
7208,2407,139,1,282.1,55.23
7209,2408,111,2,345.1,92.34
7210,2408,78,5,20.9,7.57
7211,2408,20,5,558.49,3.38
7212,2408,83,2,427.87,14.5
7213,2409,5,1,92.81,4.31
7214,2409,127,2,178.62,15.03
7215,2410,74,4,81.32,3.38
7216,2410,37,4,62.93,18.16
7217,2410,127,3,190.19,8.7
7218,2410,144,2,265.68,0.85
7219,2410,53,2,291.74,49.99
7220,2411,24,2,280.97,11.65
7221,2411,99,2,187.16,1.11
7222,2411,150,3,754.62,14.47
7223,2411,74,4,121.36,3.64
7224,2412,23,5,305.19,3.63
7225,2412,99,5,237.2,8.76
7226,2413,82,2,713.13,14.03
7227,2413,51,5,417.0,6.01
7228,2413,33,3,768.45,82.6
7229,2413,146,1,362.34,0.08
7230,2414,70,1,36.38,12.04
7231,2414,103,3,449.54,0.59
7232,2415,63,5,65.46,2.74
7233,2415,128,2,114.8,7.79
7234,2415,2,3,983.89,15.11
7235,2415,113,2,478.61,98.36
7236,2416,117,1,645.03,6.51
7237,2417,30,1,401.24,7.21
7238,2417,74,5,94.2,13.24
7239,2417,24,5,203.36,15.41
7240,2417,39,1,289.24,55.33
7241,2417,121,1,94.37,4.47
7242,2418,99,3,178.86,13.21
7243,2418,43,2,527.58,2.77
7244,2419,71,2,526.02,42.38
7245,2419,38,2,948.35,24.5
7246,2419,74,2,74.13,15.46
7247,2420,47,4,668.27,65.04
7248,2420,35,3,175.11,5.44
7249,2421,117,5,888.68,17.5
7250,2422,132,5,956.49,5.78
7251,2423,72,2,596.77,7.12
7252,2423,29,3,316.87,10.17
7253,2424,8,3,722.1,2.66
7254,2424,57,2,145.42,8.78
7255,2425,22,5,315.82,30.59
7256,2425,71,5,538.48,4.45
7257,2425,90,5,754.11,4.08
7258,2426,137,3,154.81,12.76
7259,2426,55,2,300.53,4.64
7260,2426,52,1,287.02,7.79
7261,2427,30,4,462.37,13.89
7262,2427,38,4,1193.01,0.7
7263,2428,28,1,581.13,23.0
7264,2428,123,2,12.71,63.23
7265,2428,24,3,178.77,76.22
7266,2428,93,1,967.53,26.04
7267,2429,60,2,297.09,13.1
7268,2430,9,4,136.44,19.97
7269,2430,22,4,420.63,79.93
7270,2431,101,-4,202.72,8.26
7271,2431,143,5,493.6,59.49
7272,2431,106,4,82.42,18.94
7273,2431,108,5,374.78,15.63
7274,2431,59,1,307.33,6.1
7275,2432,135,5,23.06,7.38
7276,2432,49,4,497.57,14.89
7277,2433,33,1,927.84,15.12
7278,2433,15,3,410.64,23.72
7279,2434,19,1,1046.94,19.89
7280,2434,26,3,127.38,12.1
7281,2434,143,5,496.18,18.7
7282,2434,97,2,672.46,52.7
7283,2435,73,2,639.86,14.86
7284,2436,130,3,311.87,88.1
7285,2436,137,3,137.87,12.91
7286,2436,79,1,20.82,0.16
7287,2436,49,3,366.46,16.37
7288,2436,145,4,223.29,8.54
7289,2437,126,2,787.23,1.89
7290,2437,38,3,1101.25,41.5
7291,2437,144,5,201.51,11.27
7292,2437,53,3,297.41,13.99
7293,2437,137,4,203.91,18.17
7294,2438,27,3,357.05,72.73
7295,2438,9,3,127.19,7.67
7296,2439,43,4,699.12,67.85
7297,2439,122,-4,465.33,81.95
7298,2440,96,3,255.83,93.4
7299,2440,11,3,455.95,4.28
7300,2440,149,1,109.23,10.25
7301,2440,70,4,31.57,48.49
7302,2441,42,3,888.98,11.99
7303,2441,39,1,188.72,51.33
7304,2441,81,1,169.83,16.47
7305,2441,124,2,286.05,18.65
7306,2442,87,2,787.13,13.13
7307,2442,136,3,261.83,41.78
7308,2443,5,3,101.97,89.41
7309,2444,98,4,738.29,8.08
7310,2444,100,2,784.32,25.81
7311,2444,87,1,644.7,19.9
7312,2445,132,1,810.11,7.8
7313,2445,145,1,341.8,83.05
7314,2445,52,5,375.83,6.91
7315,2445,146,1,481.64,13.27
7316,2445,7,4,247.66,95.67
7317,2446,142,3,139.71,18.39
7318,2446,84,1,352.85,9.46
7319,2446,150,3,549.39,5.56
7320,2446,117,2,663.39,31.34
7321,2447,63,1,50.87,66.29
7322,2447,76,3,1034.97,19.41
7323,2447,116,5,105.71,13.51
7324,2447,143,1,672.7,7.33
7325,2448,41,3,378.09,2.69
7326,2448,18,4,637.57,4.37
7327,2448,127,2,253.39,3.85
7328,2449,52,4,372.98,14.45
7329,2449,13,2,293.4,17.63
7330,2450,64,1,167.89,7.41
7331,2450,129,-4,360.1,11.14
7332,2451,99,5,223.4,74.58
7333,2452,111,4,387.99,2.8
7334,2453,9,2,216.23,17.37
7335,2453,108,2,355.09,78.48
7336,2453,83,3,309.96,55.49
7337,2453,17,5,196.4,2.69
7338,2453,103,3,386.89,8.14
7339,2454,53,5,286.26,19.42
7340,2454,88,3,792.43,19.39
7341,2454,122,4,277.55,0.11
7342,2454,103,4,325.48,0.78
7343,2454,62,4,656.51,39.56
7344,2455,12,4,587.64,89.65
7345,2455,62,1,556.71,15.17
7346,2455,24,5,270.11,3.76
7347,2455,112,5,934.65,65.09
7348,2455,114,5,98.72,8.77
7349,2456,39,3,243.35,15.57
7350,2456,107,3,943.8,19.15
7351,2456,45,5,398.41,4.64
7352,2456,36,1,809.78,75.59
7353,2456,84,1,555.63,2.47
7354,2457,64,3,162.53,3.11
7355,2457,97,2,559.51,5.16
7356,2458,96,5,329.33,1.92
7357,2458,131,2,541.52,2.27
7358,2458,25,5,50.82,6.03
7359,2459,125,5,608.47,65.38
7360,2460,8,4,823.11,3.11
7361,2460,109,2,1040.7,55.0
7362,2460,5,4,57.6,19.83
7363,2460,139,5,233.11,19.59
7364,2460,26,1,80.31,56.92
7365,2461,115,-3,1050.27,0.57
7366,2461,108,4,261.4,8.23
7367,2461,78,5,25.62,37.17
7368,2461,114,2,138.87,3.5
7369,2462,71,2,513.88,13.26
7370,2463,74,1,77.22,1.47
7371,2463,99,5,152.61,73.38
7372,2463,125,3,805.94,16.37
7373,2463,134,2,209.53,16.26
7374,2464,24,1,333.66,19.56
7375,2464,115,5,1196.3,1.35
7376,2464,27,4,432.41,3.37
7377,2464,69,2,283.89,68.79
7378,2464,32,4,29.58,14.39
7379,2465,87,5,1012.56,6.85
7380,2465,33,5,626.66,6.22
7381,2466,58,3,729.63,13.83
7382,2466,21,1,80.63,12.52
7383,2467,137,-1,148.66,34.21
7384,2467,131,2,579.93,51.44
7385,2467,59,1,510.32,13.29
7386,2467,21,5,92.69,10.21
7387,2467,45,1,540.51,1.6
7388,2468,116,1,151.95,75.3
7389,2468,107,4,599.12,12.74
7390,2468,72,5,454.06,2.96
7391,2468,46,1,665.61,50.98
7392,2468,114,-4,142.26,88.14
7393,2469,44,5,112.69,12.91
7394,2469,133,4,940.86,93.53
7395,2470,5,4,72.36,5.59
7396,2470,111,1,324.75,68.27
7397,2470,108,4,261.25,45.74
7398,2470,90,5,1149.86,5.18
7399,2470,15,1,392.62,8.55
7400,2471,139,5,188.63,71.45
7401,2472,30,2,571.18,93.49
7402,2472,130,3,309.42,58.18
7403,2473,142,4,139.05,37.22
7404,2473,120,1,409.92,57.35
7405,2473,103,4,375.41,13.97
7406,2473,27,3,441.28,17.83
7407,2474,87,3,668.57,41.82
7408,2474,85,4,599.35,13.57
7409,2474,124,2,394.25,48.51
7410,2474,43,5,707.75,94.24
7411,2474,146,2,379.43,13.96
7412,2475,12,5,671.54,62.47
7413,2476,135,1,20.49,32.63
7414,2476,47,4,732.04,1.13
7415,2476,70,2,27.57,14.36
7416,2476,134,5,136.47,7.2
7417,2476,111,4,375.06,6.44
7418,2477,71,5,406.66,19.22
7419,2477,101,1,201.35,4.66
7420,2477,140,3,560.33,0.72
7421,2478,85,5,780.65,18.81
7422,2479,127,5,178.08,69.27
7423,2479,139,4,212.85,7.11
7424,2479,58,3,920.24,89.04
7425,2479,55,4,371.77,12.18
7426,2480,80,1,147.72,1.26
7427,2480,47,3,574.25,40.54
7428,2480,122,5,467.33,5.51
7429,2480,82,1,751.51,6.68
7430,2481,107,4,987.33,6.62
7431,2481,135,5,22.1,17.26
7432,2481,73,1,955.04,3.24
7433,2481,148,5,615.93,2.73
7434,2482,73,1,569.57,13.44
7435,2482,50,1,150.73,69.04
7436,2482,113,5,348.42,82.68
7437,2482,27,3,430.05,11.35
7438,2482,81,2,190.81,16.36
7439,2483,2,4,934.7,9.03
7440,2484,76,4,855.66,15.89
7441,2484,17,5,230.62,2.86
7442,2485,70,4,29.72,14.7
7443,2485,100,5,685.46,14.01
7444,2485,113,4,424.1,80.37
7445,2485,54,5,934.28,7.87
7446,2486,137,3,154.15,7.74
7447,2486,128,3,131.83,3.86
7448,2487,22,3,310.53,6.27
7449,2488,121,3,115.66,20.55
7450,2488,71,1,530.22,7.72
7451,2488,82,5,544.86,19.56
7452,2488,105,5,1019.84,19.62
7453,2489,133,4,1055.67,19.5
7454,2490,121,5,166.83,15.16
7455,2491,132,5,900.62,93.24
7456,2492,6,2,159.84,1.45
7457,2492,139,2,249.04,9.32
7458,2492,66,2,1032.48,17.03
7459,2492,143,2,370.43,87.05
7460,2492,21,2,111.73,3.88
7461,2493,130,5,346.1,12.46
7462,2493,25,1,79.8,47.49
7463,2494,100,5,829.22,8.63
7464,2494,24,4,261.17,8.02
7465,2494,104,3,557.84,3.47
7466,2494,118,3,985.15,44.52
7467,2495,29,2,297.58,15.46
7468,2495,36,1,821.76,3.07
7469,2496,28,3,685.4,11.08
7470,2496,110,4,554.2,1.85
7471,2497,129,3,377.22,2.56
7472,2497,72,2,645.29,9.52
7473,2497,3,1,166.55,67.72
7474,2497,83,5,396.8,70.11
7475,2498,135,1,35.7,35.74
7476,2498,33,2,867.32,11.26
7477,2498,127,5,182.14,18.12
7478,2499,41,2,357.57,19.89
7479,2499,31,1,95.59,3.02
7480,2499,81,4,271.55,12.14
7481,2500,55,2,286.99,6.14
7482,2500,126,4,711.45,8.85
7483,2500,110,-3,708.02,6.81
7484,2500,120,5,612.07,3.74
7485,2500,59,1,452.19,8.12
7486,2501,103,3,458.48,31.54
7487,2501,112,1,684.35,8.02
7488,2501,67,1,65.14,17.21
7489,2501,124,3,322.52,72.75
7490,2502,2,1,704.92,88.4
7491,2502,14,5,637.13,0.03
7492,2502,20,4,548.95,2.94
7493,2502,67,2,56.15,99.71
7494,2503,54,1,1108.08,5.48
7495,2503,40,2,78.85,90.1
7496,2503,48,4,1000.79,19.69
7497,2504,135,2,31.87,15.85
7498,2504,124,3,332.4,2.24
7499,2504,14,3,395.44,9.9
7500,2505,34,4,167.07,6.32
7501,2505,74,3,123.69,33.2
7502,2505,6,3,141.15,4.95
7503,2506,47,3,590.68,89.1
7504,2506,25,2,63.23,32.33
7505,2506,78,1,32.17,1.01
7506,2506,143,2,408.92,19.45
7507,2506,31,4,83.38,3.14
7508,2507,35,1,214.49,19.81
7509,2507,78,3,28.78,10.74
7510,2507,59,4,366.12,18.54
7511,2507,72,3,528.62,96.16
7512,2508,20,2,543.35,9.29
7513,2509,123,2,15.77,9.71
7514,2509,71,3,377.11,1.42
7515,2509,24,3,283.12,60.28
7516,2510,10,4,46.28,15.2
7517,2510,139,3,286.08,9.63
7518,2510,14,4,370.7,8.39
7519,2511,47,1,583.32,11.66
7520,2512,59,3,304.93,8.29
7521,2512,86,1,532.98,7.84
7522,2512,55,1,367.28,0.07
7523,2513,132,3,614.52,14.3
7524,2513,141,1,462.5,78.17
7525,2514,86,3,637.06,18.54
7526,2515,24,3,198.15,9.43
7527,2515,70,4,38.42,16.12
7528,2515,17,1,223.19,62.4
7529,2515,14,4,369.41,2.19
7530,2516,95,4,533.76,2.15
7531,2516,76,2,598.07,53.32
7532,2516,99,4,208.04,60.83
7533,2516,71,5,386.63,11.27
7534,2516,25,5,65.22,18.69
7535,2517,89,2,662.99,86.22
7536,2517,126,2,695.64,93.16
7537,2517,10,1,57.07,11.91
7538,2517,15,5,389.75,6.53
7539,2518,24,1,322.64,49.57
7540,2518,50,5,191.6,15.01
7541,2518,98,-4,987.26,15.57
7542,2518,84,4,431.92,8.94
7543,2519,93,3,793.91,3.77
7544,2520,128,5,94.66,33.72
7545,2520,107,3,891.6,19.88
7546,2520,80,5,154.56,11.02
7547,2521,81,1,224.77,21.52
7548,2522,100,2,986.09,1.94
7549,2522,104,3,941.24,46.81
7550,2523,62,2,671.25,9.61
7551,2524,108,3,266.03,19.67
7552,2524,142,1,81.59,17.94
7553,2524,143,4,522.71,76.99
7554,2524,115,3,710.15,8.96
7555,2524,2,3,610.38,57.34
7556,2525,20,3,542.92,0.82
7557,2525,13,2,255.35,12.95
7558,2525,14,5,685.01,48.78
7559,2525,60,1,406.05,11.17
7560,2526,54,2,786.25,13.7
7561,2526,145,3,381.92,6.38
7562,2526,48,3,792.2,13.0
7563,2527,13,2,281.76,29.5
7564,2527,111,4,473.67,5.52
7565,2527,76,5,648.94,40.64
7566,2528,64,2,170.99,86.13
7567,2528,10,4,58.87,14.07
7568,2529,126,2,762.5,13.22
7569,2529,62,5,989.93,43.34
7570,2529,29,2,382.8,9.91
7571,2529,124,5,387.75,4.65
7572,2530,62,5,800.69,10.41
7573,2531,50,1,190.02,7.11
7574,2531,86,3,493.06,14.43
7575,2531,76,4,688.67,36.72
7576,2531,26,3,73.04,19.83
7577,2532,17,2,226.95,1.58
7578,2532,21,3,68.55,71.45
7579,2533,88,3,494.56,11.36
7580,2534,128,2,169.97,30.26
7581,2534,19,1,698.38,3.27
7582,2535,131,3,401.93,16.55
7583,2535,49,1,585.7,16.15
7584,2535,34,1,185.36,16.11
7585,2535,130,-5,300.45,14.69
7586,2536,115,3,1052.91,5.28
7587,2536,11,4,509.71,79.54
7588,2536,17,3,166.59,12.85
7589,2536,121,2,100.31,8.35
7590,2536,38,2,780.88,5.94
7591,2537,92,2,254.66,5.6
7592,2537,9,3,131.73,3.03
7593,2537,57,4,133.77,18.06
7594,2538,114,2,161.46,35.94
7595,2538,17,4,151.73,34.28
7596,2538,98,3,969.96,10.0
7597,2538,74,5,70.52,12.72
7598,2539,16,3,672.17,6.99
7599,2539,57,5,121.67,15.18
7600,2539,69,1,444.1,1.41
7601,2539,121,5,157.75,83.61
7602,2539,118,2,703.39,8.54
7603,2540,108,5,348.99,2.0
7604,2540,36,5,778.28,4.37
7605,2540,92,4,258.56,13.06
7606,2540,24,1,322.67,85.33
7607,2541,140,3,480.45,27.4
7608,2541,141,5,773.66,93.24
7609,2541,138,3,763.57,6.29
7610,2541,123,2,17.85,2.92
7611,2541,20,2,576.85,7.7
7612,2542,147,4,175.84,18.04
7613,2542,90,2,651.48,11.15
7614,2542,69,4,479.97,46.33
7615,2542,146,2,549.63,1.14
7616,2543,123,2,17.59,61.31
7617,2543,43,2,577.47,2.67
7618,2543,107,4,573.17,3.73
7619,2543,33,3,543.61,18.15
7620,2544,42,5,773.41,17.64
7621,2544,34,3,148.65,13.23
7622,2544,38,3,680.03,10.8
7623,2544,123,4,13.36,13.52
7624,2544,33,2,734.52,18.74
7625,2545,143,4,650.32,11.5
7626,2545,11,3,440.34,16.52
7627,2546,48,3,826.27,17.44
7628,2547,70,4,29.83,36.86
7629,2547,119,3,12.25,85.4
7630,2547,10,4,76.22,57.01
7631,2547,139,1,250.27,51.54
7632,2547,57,5,142.76,19.58
7633,2548,50,4,182.11,72.46
7634,2549,122,3,502.03,16.7
7635,2550,17,3,175.06,0.56
7636,2550,47,-2,536.13,15.91
7637,2551,122,2,381.62,1.12
7638,2551,105,2,691.6,16.76
7639,2552,129,2,336.18,10.22
7640,2552,54,4,834.53,95.97
7641,2552,104,3,771.62,10.41
7642,2553,101,1,371.56,18.23
7643,2553,36,-1,861.1,97.02
7644,2554,137,5,116.6,13.47
7645,2555,19,3,632.33,19.95
7646,2555,60,4,358.62,10.97
7647,2555,22,2,367.19,7.78
7648,2556,16,4,808.41,3.44
7649,2557,66,3,1025.43,11.05
7650,2557,32,5,30.58,9.65
7651,2557,121,1,113.37,10.44
7652,2557,109,3,767.16,23.69
7653,2558,137,4,134.35,23.46
7654,2558,61,3,769.61,14.78
7655,2559,66,3,709.72,59.94
7656,2559,31,2,75.86,12.8
7657,2559,92,4,317.41,17.07
7658,2559,23,2,517.13,24.21
7659,2559,51,2,418.02,15.07
7660,2560,17,3,232.1,2.93
7661,2560,105,4,962.61,13.21
7662,2560,67,2,45.84,2.35
7663,2560,38,1,1142.5,71.3
7664,2561,48,3,1048.83,14.54
7665,2561,96,1,332.48,16.16
7666,2561,104,4,936.56,89.21
7667,2561,62,1,618.12,10.26
7668,2561,21,2,78.32,5.13
7669,2562,53,4,235.42,3.55
7670,2562,22,3,461.08,7.26
7671,2563,87,1,1028.15,8.17
7672,2563,113,1,442.87,18.73
7673,2563,6,4,176.18,26.35
7674,2563,123,1,16.06,5.66
7675,2564,129,-5,251.33,12.71
7676,2564,48,3,637.06,59.64
7677,2564,2,3,631.45,12.49
7678,2565,131,5,600.27,3.66
7679,2565,121,2,148.77,8.79
7680,2566,142,3,96.25,14.66
7681,2567,128,2,156.37,10.67
7682,2568,41,3,400.45,19.93
7683,2569,144,5,199.25,75.95
7684,2569,148,5,497.7,77.01
7685,2569,64,1,102.76,17.74
7686,2570,34,1,156.63,0.09
7687,2571,13,2,266.09,7.8
7688,2572,108,2,310.12,2.1
7689,2572,121,5,170.73,6.08
7690,2572,113,3,383.37,10.84
7691,2573,77,3,182.59,57.53
7692,2573,125,2,563.05,15.59
7693,2573,22,2,269.44,12.69
7694,2573,126,5,684.86,11.73
7695,2574,41,2,226.75,15.75
7696,2574,100,5,663.36,80.57
7697,2575,38,5,714.25,52.18
