order_id,customer_id,order_date,status,region_code
1465,,2024-11-23 13:25:54,SHIPPED,EAST
1466,242,2026-05-29 05:50:46,PLACED,SOUTH
1467,569,2026-05-19 20:24:05,PLACED,SOUTH
1468,483,2025-10-02 01:33:24,DELIVERED,WEST
1469,475,2026-01-31 12:58:17,RETURNED,WEST
1470,137,2025-06-07 14:22:11,CANCELLED,WEST
1471,547,2024-09-25 15:46:46,DELIVERED,CENTRAL
1472,,2026-06-19 20:33:33,DELIVERED,EAST
1473,514,02-05-2026,DELIVERED,WEST
1474,236,2024-11-16 05:59:45,PLACED,EAST
1475,348,2025-05-26 07:31:08,DELIVERED,EAST
1476,493,2024-08-28 01:12:57,RETURNED,SOUTH
1477,530,2026-05-10 23:13:15,CANCELLED,EAST
1478,104,2025-12-23 10:16:36,CANCELLED,NORTH
1479,132,2025-10-21 08:51:10,DELIVERED,NORTH
1480,412,2025-06-25 03:10:13,DELIVERED,EAST
1481,119,2025-11-12 20:35:29,RETURNED,CENTRAL
1482,485,2026-02-05 01:04:46,DELIVERED,EAST
1483,184,2025-06-26 09:08:48,DELIVERED,NORTH
1484,346,2026-07-27 14:19:22,SHIPPED,CENTRAL
1485,466,04-07-2025,SHIPPED,NORTH
1486,472,13-05-2025,DELIVERED,EAST
1487,346,2026-01-07 06:50:33,CANCELLED,CENTRAL
1488,301,2025-05-05 04:49:31,DELIVERED,EAST
1489,115,2025-05-05 11:31:11,DELIVERED,WEST
1490,87,2025-09-20 12:50:49,DELIVERED,WEST
1491,282,2025-04-26 06:28:00,DELIVERED,SOUTH
1492,537,2025-10-17 00:12:05,PLACED,EAST
1493,,2025-11-17 07:10:20,DELIVERED,NORTH
1494,81,2025-04-20 08:32:24,DELIVERED,WEST
1495,189,2026-03-04 00:44:47,DELIVERED,NORTH
1496,444,2024-10-30 10:19:38,DELIVERED,EAST
1497,553,2026-05-26 12:15:20,DELIVERED,NORTH
1498,485,2025-01-15 03:47:29,DELIVERED,SOUTH
1499,47,2025-11-13 14:58:53,SHIPPED,EAST
1500,417,08-01-2025,DELIVERED,SOUTH
1501,474,2025-11-09 07:39:01,DELIVERED,NORTH
1502,19,2026-02-02 16:52:35,PLACED,EAST
1503,472,2025-10-31 15:30:51,DELIVERED,CENTRAL
1504,572,2024-08-10 18:16:12,DELIVERED,WEST
1505,511,2025-01-11 14:33:56,SHIPPED,WEST
1506,34,2025-12-27 04:18:45,RETURNED,WEST
1507,354,2024-10-04 12:56:49,RETURNED,EAST
1508,323,2025-07-17 16:33:17,PLACED,CENTRAL
1509,361,2025-10-13 18:21:29,RETURNED,NORTH
1510,291,2025-10-07 04:47:01,RETURNED,WEST
1511,135,2025-05-21 22:25:29,CANCELLED,NORTH
1512,217,2024-10-25 22:20:39,SHIPPED,SOUTH
1513,411,2025-10-02 06:03:16,DELIVERED,WEST
1514,286,2025-04-06 02:06:45,DELIVERED,EAST
1515,546,2025-06-01 14:38:29,DELIVERED,WEST
1516,461,2024-11-30 22:05:30,SHIPPED,EAST
1517,,2026-05-07 13:49:44,DELIVERED,SOUTH
1518,101,2025-05-25 18:13:32,DELIVERED,WEST
1519,30,2025-11-24 16:41:03,DELIVERED,CENTRAL
1520,585,2026-02-20 16:13:40,PLACED,CENTRAL
1521,583,2025-11-29 20:04:27,PLACED,EAST
1522,,2025-11-11 01:50:17,DELIVERED,CENTRAL
1523,198,2026-05-23 10:54:31,DELIVERED,SOUTH
1524,205,2025-04-08 16:00:54,PLACED,NORTH
1525,473,2025-07-23 15:58:35,DELIVERED,SOUTH
1526,473,2025-08-24 12:40:56,CANCELLED,EAST
1527,164,2025-02-07 04:35:08,RETURNED,NORTH
1528,417,2026-06-05 11:13:13,DELIVERED,WEST
1529,428,2025-02-18 23:17:47,DELIVERED,CENTRAL
1530,547,07-02-2026,DELIVERED,NORTH
1531,408,2026-05-06 08:46:31,DELIVERED,EAST
1532,524,2025-12-02 18:24:33,DELIVERED,NORTH
1533,269,2026-03-12 17:02:00,DELIVERED,NORTH
1534,376,2025-06-17 16:53:03,PLACED,SOUTH
1535,216,2025-02-22 10:46:51,DELIVERED,NORTH
1536,504,2026-03-08 11:39:46,SHIPPED,EAST
1537,339,2026-04-04 13:42:51,SHIPPED,EAST
1538,144,2024-11-23 23:22:00,PLACED,EAST
1539,299,2025-03-27 04:36:27,SHIPPED,EAST
1540,451,2026-01-05 22:49:29,DELIVERED,SOUTH
1541,300,2026-05-30 07:40:21,DELIVERED,NORTH
1542,598,2025-03-24 07:31:11,PLACED,EAST
1543,530,2025-06-12 05:29:32,RETURNED,EAST
1544,514,2025-04-02 02:54:23,DELIVERED,WEST
1545,538,2025-08-10 10:06:34,CANCELLED,NORTH
1546,67,2025-04-23 22:11:00,SHIPPED,SOUTH
1547,123,2025-12-18 20:48:57,DELIVERED,CENTRAL
1548,13,2026-05-15 10:18:31,CANCELLED,CENTRAL
1549,208,2025-05-10 09:15:20,DELIVERED,NORTH
1550,520,2024-09-22 04:39:23,RETURNED,CENTRAL
1551,58,2025-07-13 21:50:23,SHIPPED,EAST
1552,188,2026-01-18 16:55:18,CANCELLED,SOUTH
1553,468,16-12-2024,DELIVERED,CENTRAL
1554,195,2026-02-21 14:23:49,PLACED,SOUTH
1555,63,2025-01-09 08:24:21,DELIVERED,CENTRAL
1556,101,2025-09-22 01:10:06,PLACED,NORTH
1557,120,2025-07-10 05:34:37,SHIPPED,CENTRAL
1558,499,2025-03-21 23:40:39,DELIVERED,NORTH
1559,454,2026-03-27 19:42:33,DELIVERED,CENTRAL
1560,1,2025-02-12 12:55:07,DELIVERED,WEST
1561,337,2025-08-30 00:37:35,SHIPPED,EAST
1562,545,2025-02-10 10:06:23,DELIVERED,CENTRAL
1563,451,2024-10-26 13:57:08,RETURNED,WEST
1564,,2026-06-25 21:34:17,DELIVERED,SOUTH
1565,443,2026-01-05 17:11:07,RETURNED,WEST
1566,552,2026-05-01 21:35:11,DELIVERED,SOUTH
1567,514,2025-03-26 04:46:01,DELIVERED,NORTH
1568,216,2025-10-18 12:22:06,DELIVERED,SOUTH
1569,176,2026-05-25 01:05:29,DELIVERED,EAST
1570,486,2025-12-21 13:56:53,DELIVERED,EAST
1571,270,2025-08-02 14:22:33,CANCELLED,EAST
1572,342,2026-02-16 10:50:58,DELIVERED,WEST
1573,577,2025-06-02 16:09:30,PLACED,WEST
1574,419,2025-05-02 15:48:16,PLACED,WEST
1575,20,2026-04-28 18:33:44,SHIPPED,EAST
1576,383,2024-08-19 09:24:30,DELIVERED,EAST
1577,205,2026-04-12 10:00:15,DELIVERED,EAST
1578,249,2024-12-03 14:24:26,DELIVERED,CENTRAL
1579,48,2026-03-30 19:08:39,DELIVERED,WEST
1580,385,2024-09-16 01:44:44,DELIVERED,EAST
1581,449,2026-07-19 09:15:55,DELIVERED,NORTH
1582,424,2026-05-03 06:15:54,SHIPPED,EAST
1583,576,2024-10-08 08:32:06,DELIVERED,CENTRAL
1584,267,2025-10-07 09:09:48,SHIPPED,NORTH
1585,70,2026-06-08 07:29:47,DELIVERED,EAST
1586,370,2026-07-05 00:21:07,DELIVERED,SOUTH
1587,480,2025-01-24 20:18:19,DELIVERED,EAST
1588,24,2024-11-17 22:49:16,DELIVERED,WEST
1589,50,2026-05-08 23:32:07,RETURNED,CENTRAL
1590,580,2025-07-06 14:07:39,RETURNED,EAST
1591,504,2025-03-08 12:54:40,DELIVERED,NORTH
1592,572,2026-03-30 07:13:08,SHIPPED,CENTRAL
1593,90,2025-10-20 18:44:30,DELIVERED,SOUTH
1594,442,2026-04-28 04:04:20,DELIVERED,SOUTH
1595,75,2024-12-20 02:38:43,DELIVERED,CENTRAL
1596,443,22-06-2026,DELIVERED,NORTH
1597,400,15-08-2024,DELIVERED,SOUTH
1598,229,2025-10-28 21:34:01,DELIVERED,WEST
1599,206,2026-03-22 00:29:41,RETURNED,CENTRAL
1600,152,2025-01-08 02:48:21,PLACED,CENTRAL
1601,41,2026-03-29 10:14:51,DELIVERED,NORTH
1602,323,2026-07-23 03:51:05,SHIPPED,EAST
1603,278,2025-01-28 23:02:25,SHIPPED,EAST
1604,,2026-06-13 16:21:01,DELIVERED,WEST
1605,,2026-06-05 19:58:59,DELIVERED,WEST
1606,,2025-07-07 15:06:21,SHIPPED,WEST
1607,128,2024-10-12 02:52:59,DELIVERED,CENTRAL
1608,125,2024-12-05 12:21:32,PLACED,WEST
1609,367,2026-03-06 07:05:46,DELIVERED,SOUTH
1610,520,2025-05-07 12:14:53,DELIVERED,WEST
1611,,2025-05-23 04:15:23,DELIVERED,NORTH
1612,318,12-05-2026,RETURNED,EAST
1613,87,2025-12-19 04:56:35,DELIVERED,WEST
1614,,2025-03-02 09:04:47,CANCELLED,NORTH
1615,255,2024-12-16 18:11:59,PLACED,SOUTH
1616,482,16-03-2026,DELIVERED,SOUTH
1617,301,2025-05-16 17:03:55,CANCELLED,WEST
1618,532,2024-11-26 13:56:13,CANCELLED,SOUTH
1619,113,2026-04-03 22:28:52,DELIVERED,EAST
1620,383,2026-07-08 00:37:52,DELIVERED,NORTH
1621,340,2024-08-23 03:13:13,PLACED,SOUTH
1622,48,2025-09-24 00:32:29,DELIVERED,CENTRAL
1623,103,2024-08-12 14:28:23,SHIPPED,WEST
1624,116,2025-08-05 11:29:33,DELIVERED,CENTRAL
1625,1,2025-03-30 21:29:32,CANCELLED,EAST
1626,553,2025-05-11 22:57:21,DELIVERED,NORTH
1627,585,2024-12-31 11:03:24,DELIVERED,SOUTH
1628,85,2026-03-01 05:58:37,DELIVERED,CENTRAL
1629,232,2025-02-11 16:50:26,DELIVERED,EAST
1630,474,2026-01-02 03:03:56,DELIVERED,EAST
1631,135,2025-04-12 17:19:10,DELIVERED,CENTRAL
1632,36,2026-03-04 22:32:11,DELIVERED,NORTH
1633,187,2024-08-12 02:58:35,PLACED,SOUTH
1634,331,2024-08-10 02:20:13,DELIVERED,EAST
1635,592,2025-06-12 01:59:30,SHIPPED,CENTRAL
1636,451,2024-10-31 12:18:27,DELIVERED,CENTRAL
1637,346,2026-06-25 05:54:22,DELIVERED,WEST
1638,468,2025-12-29 03:50:24,CANCELLED,CENTRAL
1639,375,2025-06-28 06:48:24,RETURNED,SOUTH
1640,469,2026-05-07 17:46:28,DELIVERED,EAST
1641,356,2025-03-27 11:27:41,DELIVERED,NORTH
1642,517,2024-12-20 20:08:29,RETURNED,CENTRAL
1643,228,26-03-2026,DELIVERED,EAST
1644,156,2025-10-12 04:53:58,DELIVERED,CENTRAL
1645,236,2026-01-21 19:24:26,DELIVERED,EAST
1646,170,2025-12-07 03:31:50,DELIVERED,SOUTH
1647,435,2026-05-29 15:46:55,PLACED,WEST
1648,535,2025-06-24 04:55:57,DELIVERED,SOUTH
1649,308,01-08-2024,DELIVERED,EAST
1650,69,2024-09-15 23:58:56,PLACED,WEST
1651,249,2025-05-31 21:12:35,DELIVERED,WEST
1652,255,2026-05-11 01:01:13,SHIPPED,EAST
1653,412,2024-11-04 21:40:26,DELIVERED,SOUTH
1654,146,2026-01-05 03:25:33,DELIVERED,NORTH
1655,537,2024-10-19 16:49:48,DELIVERED,SOUTH
1656,306,2026-05-01 15:40:17,DELIVERED,WEST
1657,350,2026-06-11 19:34:18,RETURNED,WEST
1658,262,2024-10-27 15:26:41,DELIVERED,SOUTH
1659,499,2026-03-13 02:42:37,DELIVERED,NORTH
1660,372,2025-02-04 10:01:11,DELIVERED,WEST
1661,108,2026-06-03 23:53:10,CANCELLED,EAST
1662,521,2025-04-13 09:49:45,CANCELLED,EAST
1663,104,2026-02-05 21:03:56,SHIPPED,WEST
1664,445,2025-12-31 00:12:51,RETURNED,WEST
1665,580,2025-05-19 21:50:10,CANCELLED,WEST
1666,,2024-10-23 17:29:39,DELIVERED,NORTH
1667,121,2026-03-17 10:33:50,DELIVERED,CENTRAL
1668,404,2026-02-09 21:52:38,DELIVERED,WEST
1669,588,2026-06-02 15:09:09,RETURNED,WEST
1670,27,2025-01-15 19:16:07,PLACED,EAST
1671,423,15-04-2026,DELIVERED,EAST
1672,353,2025-05-01 16:48:37,SHIPPED,WEST
1673,333,2025-07-22 21:33:08,DELIVERED,SOUTH
1674,561,2025-12-17 12:56:38,DELIVERED,EAST
1675,177,2026-05-19 02:43:09,PLACED,EAST
1676,234,2025-04-03 20:37:26,PLACED,NORTH
1677,321,2025-11-26 23:11:13,SHIPPED,WEST
1678,498,2025-04-30 07:32:38,DELIVERED,EAST
1679,173,08-04-2025,SHIPPED,EAST
1680,574,2025-03-19 01:38:13,DELIVERED,WEST
1681,78,2025-01-02 06:32:16,DELIVERED,WEST
1682,150,2026-02-08 01:07:17,DELIVERED,SOUTH
1683,107,2026-05-19 08:07:06,CANCELLED,EAST
1684,85,2025-04-09 12:44:45,DELIVERED,NORTH
1685,159,2026-01-01 11:29:57,PLACED,SOUTH
1686,225,2025-02-07 13:41:16,DELIVERED,SOUTH
1687,304,2025-02-06 06:31:41,CANCELLED,WEST
1688,425,2025-10-07 02:36:00,DELIVERED,WEST
1689,532,2025-10-26 04:40:44,DELIVERED,WEST
1690,373,2026-04-17 00:56:51,DELIVERED,EAST
1691,241,2025-04-06 16:06:59,PLACED,SOUTH
1692,253,2026-04-10 22:15:31,PLACED,CENTRAL
1693,549,2025-04-01 11:46:47,CANCELLED,SOUTH
1694,568,2026-04-30 17:59:40,DELIVERED,CENTRAL
1695,472,2025-11-24 15:22:43,DELIVERED,NORTH
1696,176,2024-08-18 04:15:24,DELIVERED,NORTH
1697,489,2026-06-05 20:48:36,PLACED,EAST
1698,283,2025-10-17 12:58:38,CANCELLED,NORTH
1699,503,2025-07-01 15:15:13,RETURNED,WEST
1700,463,2025-03-29 15:33:42,DELIVERED,EAST
1701,521,2025-06-13 05:40:37,DELIVERED,CENTRAL
1702,7,17-11-2025,DELIVERED,CENTRAL
1703,73,20-11-2025,DELIVERED,SOUTH
1704,255,2025-11-11 05:14:50,RETURNED,SOUTH
1705,,2026-07-23 10:34:29,PLACED,NORTH
1706,414,2025-10-20 20:11:21,DELIVERED,WEST
1707,486,2024-11-16 14:00:15,SHIPPED,EAST
1708,441,2026-06-14 18:57:02,PLACED,EAST
1709,233,2025-04-30 18:51:18,DELIVERED,EAST
1710,97,2025-09-11 21:35:37,CANCELLED,NORTH
1711,61,2026-01-13 06:38:18,SHIPPED,CENTRAL
1712,,2025-04-11 21:06:20,PLACED,CENTRAL
1713,72,2024-12-12 21:38:15,DELIVERED,SOUTH
1714,354,2024-10-15 07:34:23,RETURNED,CENTRAL
1715,182,2026-06-24 09:35:08,CANCELLED,SOUTH
1716,456,2024-08-24 13:36:34,RETURNED,NORTH
1717,320,2026-07-28 06:16:09,DELIVERED,SOUTH
1718,172,2026-07-01 05:30:53,SHIPPED,SOUTH
1719,346,2026-07-30 10:11:58,DELIVERED,WEST
1720,120,2026-01-02 09:33:58,DELIVERED,EAST
1721,503,2024-12-25 06:54:55,PLACED,NORTH
1722,492,2026-04-22 20:24:31,DELIVERED,CENTRAL
1723,533,2024-10-10 15:29:44,DELIVERED,CENTRAL
1724,545,2025-09-10 04:41:10,DELIVERED,SOUTH
1725,139,2025-07-14 21:32:46,SHIPPED,WEST
1726,387,2024-10-03 23:50:24,DELIVERED,EAST
1727,399,2025-03-26 14:20:39,DELIVERED,EAST
1728,57,2025-09-14 18:14:49,SHIPPED,NORTH
1729,585,2025-09-26 14:17:01,DELIVERED,NORTH
1730,49,2025-03-24 07:19:16,DELIVERED,CENTRAL
1731,445,2026-02-25 15:23:06,CANCELLED,CENTRAL
1732,46,2026-07-09 07:58:19,DELIVERED,SOUTH
1733,328,2024-09-26 16:08:16,DELIVERED,CENTRAL
1734,16,2024-09-05 03:13:14,SHIPPED,NORTH
1735,5,2026-07-04 11:09:34,CANCELLED,EAST
1736,400,2026-05-05 00:25:22,RETURNED,WEST
1737,,2024-11-19 00:54:33,DELIVERED,EAST
1738,433,2026-01-11 11:29:43,CANCELLED,EAST
1739,280,2025-06-14 20:06:15,DELIVERED,WEST
1740,195,2026-04-27 08:51:02,SHIPPED,NORTH
1741,405,2024-09-02 11:11:46,DELIVERED,SOUTH
1742,118,2024-10-29 12:56:42,DELIVERED,NORTH
1743,336,2024-12-08 23:56:31,SHIPPED,WEST
1744,294,2025-03-10 03:16:57,SHIPPED,NORTH
1745,207,2024-10-07 04:32:02,DELIVERED,SOUTH
1746,37,2025-07-31 05:59:30,PLACED,NORTH
1747,189,2024-10-04 22:33:59,CANCELLED,SOUTH
1748,380,2025-07-07 06:56:07,DELIVERED,NORTH
1749,516,2026-03-19 14:00:17,DELIVERED,EAST
1750,,2024-08-12 00:54:53,DELIVERED,EAST
1751,359,2025-07-25 20:57:52,DELIVERED,WEST
1752,299,28-08-2025,SHIPPED,SOUTH
1753,450,2024-08-20 15:48:23,PLACED,SOUTH
1754,295,2025-10-07 12:29:41,DELIVERED,EAST
1755,67,2025-06-15 09:32:25,PLACED,SOUTH
1756,330,15-05-2025,RETURNED,SOUTH
1757,,2024-08-03 15:46:16,CANCELLED,CENTRAL
1758,230,2026-03-15 23:59:42,DELIVERED,NORTH
1759,,2026-05-03 00:26:36,RETURNED,WEST
1760,397,2025-07-16 06:28:43,SHIPPED,WEST
1761,354,2025-12-08 12:54:10,RETURNED,SOUTH
1762,369,2025-01-21 20:40:37,DELIVERED,SOUTH
1763,398,2025-02-16 18:45:34,DELIVERED,NORTH
1764,308,20-11-2024,DELIVERED,CENTRAL
1765,412,2024-11-06 02:37:13,DELIVERED,WEST
1766,428,2025-07-24 17:51:43,DELIVERED,WEST
1767,346,2025-04-11 05:17:06,PLACED,CENTRAL
1768,223,2026-02-05 11:38:16,SHIPPED,CENTRAL
1769,475,2025-09-30 19:17:29,DELIVERED,EAST
1770,219,2025-06-02 02:52:25,PLACED,WEST
1771,423,2024-09-09 12:34:42,DELIVERED,SOUTH
1772,530,2025-07-02 09:02:01,DELIVERED,SOUTH
1773,177,2025-03-01 07:03:13,DELIVERED,SOUTH
1774,589,2026-03-31 06:54:23,SHIPPED,EAST
1775,134,2026-03-16 08:16:19,DELIVERED,CENTRAL
1776,37,2026-01-08 05:05:03,PLACED,NORTH
1777,,2026-06-01 17:29:28,DELIVERED,NORTH
1778,366,2025-01-05 16:19:33,RETURNED,EAST
1779,372,2025-11-28 01:52:50,DELIVERED,WEST
1780,180,2025-03-14 01:09:52,CANCELLED,SOUTH
1781,156,2024-12-05 19:19:34,DELIVERED,CENTRAL
1782,576,2025-10-04 00:00:48,DELIVERED,EAST
1783,256,2024-10-28 01:11:30,PLACED,WEST
1784,41,2024-11-14 07:44:37,DELIVERED,WEST
1785,21,2025-10-30 07:06:03,CANCELLED,WEST
1786,187,2025-07-14 10:53:57,RETURNED,CENTRAL
1787,348,2024-10-06 00:42:38,PLACED,SOUTH
1788,404,2026-07-14 01:43:11,RETURNED,SOUTH
1789,329,2025-03-16 01:47:20,RETURNED,NORTH
1790,507,2024-08-13 09:25:57,DELIVERED,SOUTH
1791,259,2024-12-28 03:34:15,RETURNED,NORTH
1792,171,2024-09-10 09:33:23,DELIVERED,EAST
1793,444,20-04-2025,DELIVERED,WEST
1794,341,03-10-2025,CANCELLED,CENTRAL
1795,,20-10-2025,DELIVERED,WEST
1796,37,2026-01-23 01:06:46,DELIVERED,EAST
1797,525,2026-05-26 00:45:15,DELIVERED,EAST
1798,355,2026-02-10 13:18:52,SHIPPED,EAST
1799,461,2026-07-15 15:13:41,CANCELLED,EAST
1800,117,2024-08-18 20:53:24,CANCELLED,NORTH
1801,182,18-05-2025,DELIVERED,SOUTH
1802,78,2024-08-08 11:48:01,DELIVERED,EAST
1803,73,2024-11-30 08:35:43,RETURNED,WEST
1804,339,2026-04-03 14:33:20,DELIVERED,NORTH
1805,205,2026-07-15 00:48:02,PLACED,NORTH
1806,94,2024-08-03 23:36:14,DELIVERED,SOUTH
1807,,2024-10-01 16:20:46,DELIVERED,SOUTH
1808,203,2026-02-02 02:30:22,DELIVERED,SOUTH
1809,63,2025-07-10 17:06:08,PLACED,SOUTH
1810,270,2024-11-20 18:21:20,DELIVERED,SOUTH
1811,78,2024-12-25 04:16:28,DELIVERED,SOUTH
1812,304,2025-11-11 05:46:43,DELIVERED,SOUTH
1813,354,2026-02-23 05:39:14,PLACED,EAST
1814,166,20-09-2024,DELIVERED,NORTH
1815,441,2024-10-02 02:24:21,CANCELLED,WEST
1816,,2026-03-02 02:10:26,DELIVERED,EAST
1817,68,2025-10-17 02:40:41,CANCELLED,WEST
1818,492,2025-05-15 17:33:55,DELIVERED,EAST
1819,195,2025-01-25 04:18:32,PLACED,EAST
1820,473,2025-04-09 22:39:12,CANCELLED,WEST
1821,476,2025-07-18 05:10:45,DELIVERED,WEST
1822,26,2026-06-10 08:38:35,DELIVERED,SOUTH
1823,15,2025-07-04 09:27:13,DELIVERED,SOUTH
1824,189,2025-01-16 13:03:26,DELIVERED,SOUTH
1825,203,2024-08-17 20:09:25,SHIPPED,CENTRAL
1826,195,2025-08-13 21:39:55,DELIVERED,WEST
1827,164,2025-08-14 12:42:57,PLACED,NORTH
1828,332,2026-01-31 09:14:35,SHIPPED,SOUTH
1829,507,2026-04-17 04:36:02,DELIVERED,EAST
1830,347,2025-12-03 16:36:29,DELIVERED,CENTRAL
1831,133,2025-09-16 09:08:38,DELIVERED,SOUTH
1832,485,19-09-2024,DELIVERED,SOUTH
1833,335,2026-01-17 14:30:08,CANCELLED,EAST
1834,488,2026-04-04 03:07:46,DELIVERED,EAST
1835,131,2025-04-07 23:23:50,DELIVERED,SOUTH
1836,243,2026-04-24 17:25:08,DELIVERED,WEST
1837,321,2025-09-01 20:59:36,DELIVERED,SOUTH
1838,84,2025-09-16 01:39:57,DELIVERED,EAST
1839,399,2026-03-27 20:24:20,DELIVERED,SOUTH
1840,61,2025-08-03 23:16:58,DELIVERED,EAST
1841,495,2025-10-11 10:09:47,SHIPPED,EAST
1842,322,2025-11-13 17:44:56,SHIPPED,SOUTH
1843,124,2025-03-18 14:44:53,DELIVERED,SOUTH
1844,517,2025-03-08 09:21:58,DELIVERED,NORTH
1845,210,2024-11-20 21:27:56,PLACED,WEST
1846,477,2026-03-26 13:54:08,PLACED,WEST
1847,455,2026-03-13 02:44:54,RETURNED,WEST
1848,465,2025-03-10 04:21:46,PLACED,NORTH
1849,335,2025-10-04 04:44:48,PLACED,WEST
1850,445,2025-12-16 00:25:59,SHIPPED,CENTRAL
1851,36,2025-12-13 21:57:52,DELIVERED,CENTRAL
1852,,02-09-2025,DELIVERED,SOUTH
1853,70,2024-11-17 16:08:17,DELIVERED,SOUTH
1854,369,2025-05-05 08:28:22,DELIVERED,NORTH
1855,559,2024-09-18 06:34:06,DELIVERED,WEST
1856,562,2026-05-02 02:57:37,SHIPPED,SOUTH
1857,268,2025-01-24 14:58:17,DELIVERED,CENTRAL
1858,,2025-12-13 08:34:20,SHIPPED,NORTH
1859,,2026-03-13 03:58:55,SHIPPED,SOUTH
1860,331,2025-05-28 23:59:40,DELIVERED,NORTH
1861,297,18-08-2025,DELIVERED,WEST
1862,42,2025-01-03 10:35:21,SHIPPED,CENTRAL
1863,358,2026-01-28 02:57:05,CANCELLED,CENTRAL
1864,169,2025-06-05 11:59:58,DELIVERED,CENTRAL
1865,570,2025-05-18 17:28:06,SHIPPED,SOUTH
1866,263,2025-04-17 19:15:58,CANCELLED,WEST
1867,293,17-07-2025,DELIVERED,CENTRAL
1868,210,2024-12-22 13:31:08,DELIVERED,NORTH
1869,211,2025-01-03 10:55:44,DELIVERED,EAST
1870,220,2026-06-20 16:23:38,DELIVERED,WEST
1871,236,2025-10-15 06:47:10,CANCELLED,SOUTH
1872,318,2024-08-10 14:24:48,SHIPPED,EAST
1873,398,2026-02-11 05:12:00,RETURNED,CENTRAL
1874,504,2025-08-08 23:07:17,SHIPPED,SOUTH
1875,110,18-06-2026,PLACED,NORTH
1876,281,24-07-2026,DELIVERED,CENTRAL
1877,100,2024-09-11 14:01:03,DELIVERED,WEST
1878,382,2024-09-29 02:35:51,DELIVERED,EAST
1879,123,2025-03-23 14:37:20,DELIVERED,SOUTH
1880,32,2026-06-15 17:48:19,DELIVERED,NORTH
1881,241,2025-07-20 14:22:26,DELIVERED,CENTRAL
1882,24,2026-01-28 22:34:18,PLACED,SOUTH
1883,408,2026-01-09 15:11:42,PLACED,WEST
1884,423,2024-12-14 22:39:47,DELIVERED,NORTH
1885,288,2026-02-03 09:31:39,DELIVERED,EAST
1886,,2025-02-28 05:44:50,SHIPPED,WEST
1887,46,2026-06-10 11:36:34,CANCELLED,CENTRAL
1888,501,2026-04-08 03:16:29,CANCELLED,NORTH
1889,91,2025-11-08 12:26:34,CANCELLED,CENTRAL
1890,381,2026-02-16 01:19:23,PLACED,EAST
1891,595,2025-06-09 01:42:25,RETURNED,EAST
1892,507,2026-01-07 20:09:37,DELIVERED,WEST
1893,260,2026-06-19 05:21:07,RETURNED,WEST
1894,553,2026-06-01 09:06:56,CANCELLED,EAST
1895,149,2025-11-09 02:18:07,DELIVERED,SOUTH
1896,588,2024-11-17 08:51:55,DELIVERED,WEST
1897,430,2026-06-16 01:52:01,DELIVERED,NORTH
1898,590,2024-08-04 03:19:13,DELIVERED,SOUTH
1899,343,2025-08-15 22:58:33,DELIVERED,EAST
1900,405,2025-09-11 07:40:57,DELIVERED,CENTRAL
1901,418,2026-01-17 05:32:19,PLACED,WEST
1902,193,08-02-2026,DELIVERED,CENTRAL
1903,508,2024-11-21 02:58:56,DELIVERED,EAST
1904,416,2025-03-24 05:40:29,DELIVERED,NORTH
1905,196,19-08-2024,SHIPPED,SOUTH
1906,74,2024-09-22 01:22:40,RETURNED,WEST
1907,413,2024-08-09 05:00:36,DELIVERED,WEST
1908,312,2025-06-29 20:15:50,RETURNED,CENTRAL
1909,504,2024-08-25 11:32:19,DELIVERED,EAST
1910,393,2026-03-08 19:24:28,PLACED,CENTRAL
1911,360,2026-01-14 22:29:42,PLACED,NORTH
1912,89,2025-08-04 20:15:06,PLACED,SOUTH
1913,97,2025-07-20 03:57:54,DELIVERED,CENTRAL
1914,36,2025-04-08 18:46:47,DELIVERED,WEST
1915,421,13-10-2024,PLACED,NORTH
1916,456,2024-09-23 16:06:36,DELIVERED,CENTRAL
1917,549,2025-12-21 17:53:39,SHIPPED,NORTH
1918,503,2024-12-14 02:04:44,SHIPPED,SOUTH
1919,,2025-11-10 21:41:43,PLACED,SOUTH
1920,79,2025-01-02 15:55:23,SHIPPED,WEST
1921,181,2026-03-23 23:44:52,DELIVERED,SOUTH
1922,598,2026-05-19 17:58:42,DELIVERED,NORTH
1923,143,2024-11-11 12:38:23,RETURNED,CENTRAL
1924,,2025-08-21 08:49:31,DELIVERED,NORTH
1925,378,2025-12-07 02:07:34,DELIVERED,NORTH
1926,571,2026-01-28 07:07:07,PLACED,EAST
1927,367,2025-08-04 15:39:39,RETURNED,SOUTH
1928,166,2024-10-07 02:11:37,DELIVERED,WEST
1929,560,2025-05-17 23:07:50,DELIVERED,SOUTH
1930,119,09-10-2025,SHIPPED,EAST
1931,401,2024-08-09 16:39:51,DELIVERED,NORTH
1932,273,2025-10-29 19:52:08,DELIVERED,SOUTH
1933,250,2026-05-31 10:28:47,SHIPPED,WEST
1934,220,2024-10-16 22:22:12,DELIVERED,CENTRAL
1935,73,2024-11-22 11:43:56,CANCELLED,SOUTH
1936,70,2025-08-07 00:45:25,RETURNED,CENTRAL
1937,424,2026-05-15 06:27:54,RETURNED,EAST
1938,443,2024-09-03 07:52:47,DELIVERED,NORTH
1939,383,2025-05-31 12:35:48,CANCELLED,SOUTH
1940,131,2025-08-08 08:01:34,DELIVERED,WEST
1941,162,2025-02-04 10:54:53,SHIPPED,NORTH
