order_id,customer_id,order_date,status,region_code,customer_id_missing_flag
1349,285,2025-10-21 17:20:45,DELIVERED,EAST,False
1350,122,2025-03-12 13:47:07,DELIVERED,SOUTH,False
1351,266,2025-11-14 19:49:52,RETURNED,EAST,False
1352,212,2025-10-03 21:04:21,DELIVERED,NORTH,False
1353,41,2026-06-23 18:48:56,DELIVERED,NORTH,False
1354,27,2025-05-15 00:44:07,RETURNED,CENTRAL,False
1355,456,2025-09-09 14:09:57,DELIVERED,NORTH,False
1356,123,2025-07-12 04:18:38,DELIVERED,NORTH,False
1357,286,2026-02-20 06:38:29,RETURNED,NORTH,False
1358,228,2026-02-16 00:00:00,SHIPPED,EAST,False
1359,526,2026-01-05 00:30:24,DELIVERED,EAST,False
1360,40,2025-07-03 14:44:40,DELIVERED,CENTRAL,False
1361,572,2025-12-27 12:21:51,DELIVERED,NORTH,False
1362,386,2026-06-09 09:23:54,DELIVERED,EAST,False
1363,497,2026-04-25 03:36:54,DELIVERED,SOUTH,False
1364,91,2025-09-06 00:38:44,DELIVERED,NORTH,False
1365,503,2025-10-08 04:58:27,DELIVERED,NORTH,False
1366,270,2025-11-20 10:11:55,DELIVERED,EAST,False
1367,185,2026-06-13 21:02:57,SHIPPED,EAST,False
1368,502,2026-04-11 20:25:30,DELIVERED,CENTRAL,False
1369,99,2025-01-18 01:09:39,CANCELLED,EAST,False
1370,458,2025-04-10 17:50:26,DELIVERED,SOUTH,False
1371,327,2025-12-27 02:42:58,DELIVERED,SOUTH,False
1372,496,2026-05-15 12:59:14,DELIVERED,WEST,False
1373,30,2025-03-14 23:19:57,SHIPPED,WEST,False
1374,331,2025-02-20 04:40:31,DELIVERED,WEST,False
1375,267,2026-07-10 00:00:00,DELIVERED,SOUTH,False
1376,47,2025-03-28 15:03:19,SHIPPED,SOUTH,False
1377,113,2025-11-20 08:48:52,PLACED,CENTRAL,False
1378,,2026-02-12 00:00:00,DELIVERED,EAST,True
1379,567,2024-09-19 07:04:09,DELIVERED,EAST,False
1380,161,2026-05-14 00:13:50,CANCELLED,SOUTH,False
1381,166,2026-07-09 07:49:00,DELIVERED,CENTRAL,False
1382,14,2024-08-29 00:29:10,DELIVERED,CENTRAL,False
1383,408,2026-04-07 15:42:40,SHIPPED,EAST,False
1384,,2025-12-04 13:02:52,SHIPPED,EAST,True
1385,387,2025-12-22 23:13:45,CANCELLED,EAST,False
1386,79,2024-09-27 09:24:50,DELIVERED,WEST,False
1387,,2026-02-28 20:02:10,DELIVERED,SOUTH,True
1388,401,2024-12-29 21:43:03,CANCELLED,EAST,False
1389,24,2025-03-23 16:33:30,SHIPPED,EAST,False
1390,591,2025-08-02 03:32:22,DELIVERED,SOUTH,False
1391,575,2025-03-05 08:41:44,RETURNED,CENTRAL,False
1392,392,2024-08-14 08:51:53,DELIVERED,EAST,False
1393,111,2025-07-18 06:55:49,RETURNED,WEST,False
1394,458,2025-05-15 05:58:29,PLACED,EAST,False
1395,86,2024-10-14 02:10:49,SHIPPED,WEST,False
1396,86,2024-11-18 18:35:33,CANCELLED,CENTRAL,False
1397,581,2026-03-14 18:16:07,DELIVERED,EAST,False
1398,346,2026-05-11 00:54:57,DELIVERED,CENTRAL,False
1399,6,2025-02-25 06:34:59,DELIVERED,WEST,False
1400,321,2025-12-20 10:19:18,DELIVERED,WEST,False
1401,84,2026-07-17 12:58:45,DELIVERED,WEST,False
1402,14,2024-12-04 21:38:04,PLACED,SOUTH,False
1403,117,2024-08-31 08:10:02,DELIVERED,CENTRAL,False
1404,561,2025-06-21 18:49:53,SHIPPED,WEST,False
1405,278,2025-09-10 19:44:06,CANCELLED,CENTRAL,False
1406,145,2025-03-14 09:39:36,SHIPPED,CENTRAL,False
1407,381,2025-09-08 09:56:27,DELIVERED,SOUTH,False
1408,139,2024-12-06 13:37:19,CANCELLED,NORTH,False
1409,184,2024-11-25 18:42:35,RETURNED,NORTH,False
1410,193,2025-01-02 18:37:04,DELIVERED,EAST,False
1411,480,2025-11-05 17:26:03,DELIVERED,CENTRAL,False
1412,354,2025-12-02 00:00:00,SHIPPED,EAST,False
1413,437,2025-10-28 23:16:49,DELIVERED,WEST,False
1414,575,2025-09-25 05:17:15,SHIPPED,CENTRAL,False
1415,222,2025-03-06 11:18:31,DELIVERED,SOUTH,False
1416,393,2025-04-14 10:37:55,CANCELLED,CENTRAL,False
1417,485,2025-01-10 13:45:35,DELIVERED,SOUTH,False
1418,151,2024-11-20 07:55:37,CANCELLED,EAST,False
1419,54,2024-11-15 09:23:51,DELIVERED,WEST,False
1420,513,2026-03-14 07:33:55,DELIVERED,WEST,False
1421,486,2025-05-03 17:31:25,DELIVERED,CENTRAL,False
1422,220,2024-12-08 00:37:56,CANCELLED,SOUTH,False
1423,574,2025-07-10 00:53:36,DELIVERED,NORTH,False
1424,446,2025-12-20 11:52:41,PLACED,EAST,False
1425,355,2026-02-17 20:03:57,DELIVERED,SOUTH,False
1426,184,2026-07-26 19:58:04,PLACED,WEST,False
1427,200,2024-08-05 08:39:45,DELIVERED,EAST,False
1428,515,2026-07-17 00:00:00,SHIPPED,EAST,False
1429,408,2024-09-04 02:40:45,DELIVERED,EAST,False
1430,586,2026-05-02 00:00:00,DELIVERED,WEST,False
1431,466,2025-08-16 19:51:48,DELIVERED,CENTRAL,False
1432,40,2025-05-15 00:00:00,CANCELLED,SOUTH,False
1433,182,2026-06-08 10:59:56,PLACED,NORTH,False
1434,64,2025-04-02 01:47:38,DELIVERED,SOUTH,False
1435,18,2025-04-16 09:19:29,CANCELLED,EAST,False
1436,174,2026-07-05 11:55:58,DELIVERED,EAST,False
1437,413,2025-06-20 09:51:43,DELIVERED,NORTH,False
1438,514,2024-11-23 13:51:33,PLACED,WEST,False
1439,,2025-11-16 15:48:11,DELIVERED,SOUTH,True
1440,4,2025-03-30 16:31:37,DELIVERED,EAST,False
1441,89,2025-10-14 18:31:59,PLACED,NORTH,False
1442,89,2024-12-23 04:55:57,DELIVERED,NORTH,False
1443,11,2025-01-16 22:58:32,DELIVERED,SOUTH,False
1444,196,2026-03-04 12:42:10,PLACED,NORTH,False
1445,294,2024-12-17 06:14:08,DELIVERED,WEST,False
1446,193,2025-02-28 21:20:59,SHIPPED,EAST,False
1447,451,2025-02-22 11:28:44,DELIVERED,EAST,False
1448,536,2025-07-16 06:30:53,DELIVERED,SOUTH,False
1449,,2026-05-11 08:23:12,SHIPPED,CENTRAL,True
1450,445,2025-04-27 11:05:09,DELIVERED,EAST,False
1451,516,2025-10-03 10:46:41,DELIVERED,NORTH,False
1452,216,2025-02-17 13:27:18,SHIPPED,NORTH,False
1453,191,2025-08-05 02:33:11,DELIVERED,EAST,False
1454,35,2025-04-08 09:27:01,DELIVERED,NORTH,False
1455,487,2025-04-17 23:29:34,RETURNED,SOUTH,False
1456,314,2024-12-05 09:47:55,SHIPPED,NORTH,False
1457,468,2025-11-05 01:02:07,DELIVERED,WEST,False
1458,250,2025-02-13 04:20:05,DELIVERED,WEST,False
1459,308,2024-09-01 04:03:29,CANCELLED,CENTRAL,False
1460,437,2026-03-25 05:45:22,DELIVERED,CENTRAL,False
1461,,2025-09-02 20:10:52,DELIVERED,CENTRAL,True
1462,537,2025-01-02 03:36:08,DELIVERED,SOUTH,False
1463,342,2026-04-05 11:59:57,RETURNED,EAST,False
1464,145,2026-04-15 12:50:58,DELIVERED,WEST,False
1465,,2024-11-23 13:25:54,SHIPPED,EAST,True
1466,242,2026-05-29 05:50:46,PLACED,SOUTH,False
1467,569,2026-05-19 20:24:05,PLACED,SOUTH,False
1468,483,2025-10-02 01:33:24,DELIVERED,WEST,False
1469,475,2026-01-31 12:58:17,RETURNED,WEST,False
1470,137,2025-06-07 14:22:11,CANCELLED,WEST,False
1471,547,2024-09-25 15:46:46,DELIVERED,CENTRAL,False
1472,,2026-06-19 20:33:33,DELIVERED,EAST,True
1473,514,2026-05-02 00:00:00,DELIVERED,WEST,False
1474,236,2024-11-16 05:59:45,PLACED,EAST,False
1475,348,2025-05-26 07:31:08,DELIVERED,EAST,False
1476,493,2024-08-28 01:12:57,RETURNED,SOUTH,False
1477,530,2026-05-10 23:13:15,CANCELLED,EAST,False
1478,104,2025-12-23 10:16:36,CANCELLED,NORTH,False
1479,132,2025-10-21 08:51:10,DELIVERED,NORTH,False
1480,412,2025-06-25 03:10:13,DELIVERED,EAST,False
1481,119,2025-11-12 20:35:29,RETURNED,CENTRAL,False
1482,485,2026-02-05 01:04:46,DELIVERED,EAST,False
1483,184,2025-06-26 09:08:48,DELIVERED,NORTH,False
1484,346,2026-07-27 14:19:22,SHIPPED,CENTRAL,False
1485,466,2025-07-04 00:00:00,SHIPPED,NORTH,False
1486,472,2025-05-13 00:00:00,DELIVERED,EAST,False
1487,346,2026-01-07 06:50:33,CANCELLED,CENTRAL,False
1488,301,2025-05-05 04:49:31,DELIVERED,EAST,False
1489,115,2025-05-05 11:31:11,DELIVERED,WEST,False
1490,87,2025-09-20 12:50:49,DELIVERED,WEST,False
1491,282,2025-04-26 06:28:00,DELIVERED,SOUTH,False
1492,537,2025-10-17 00:12:05,PLACED,EAST,False
1493,,2025-11-17 07:10:20,DELIVERED,NORTH,True
1494,81,2025-04-20 08:32:24,DELIVERED,WEST,False
1495,189,2026-03-04 00:44:47,DELIVERED,NORTH,False
1496,444,2024-10-30 10:19:38,DELIVERED,EAST,False
1497,553,2026-05-26 12:15:20,DELIVERED,NORTH,False
1498,485,2025-01-15 03:47:29,DELIVERED,SOUTH,False
1499,47,2025-11-13 14:58:53,SHIPPED,EAST,False
1500,417,2025-01-08 00:00:00,DELIVERED,SOUTH,False
1501,474,2025-11-09 07:39:01,DELIVERED,NORTH,False
1502,19,2026-02-02 16:52:35,PLACED,EAST,False
1503,472,2025-10-31 15:30:51,DELIVERED,CENTRAL,False
1504,572,2024-08-10 18:16:12,DELIVERED,WEST,False
1505,511,2025-01-11 14:33:56,SHIPPED,WEST,False
1506,34,2025-12-27 04:18:45,RETURNED,WEST,False
1507,354,2024-10-04 12:56:49,RETURNED,EAST,False
1508,323,2025-07-17 16:33:17,PLACED,CENTRAL,False
1509,361,2025-10-13 18:21:29,RETURNED,NORTH,False
1510,291,2025-10-07 04:47:01,RETURNED,WEST,False
1511,135,2025-05-21 22:25:29,CANCELLED,NORTH,False
1512,217,2024-10-25 22:20:39,SHIPPED,SOUTH,False
1513,411,2025-10-02 06:03:16,DELIVERED,WEST,False
1514,286,2025-04-06 02:06:45,DELIVERED,EAST,False
1515,546,2025-06-01 14:38:29,DELIVERED,WEST,False
1516,461,2024-11-30 22:05:30,SHIPPED,EAST,False
1517,,2026-05-07 13:49:44,DELIVERED,SOUTH,True
1518,101,2025-05-25 18:13:32,DELIVERED,WEST,False
1519,30,2025-11-24 16:41:03,DELIVERED,CENTRAL,False
1520,585,2026-02-20 16:13:40,PLACED,CENTRAL,False
1521,583,2025-11-29 20:04:27,PLACED,EAST,False
1522,,2025-11-11 01:50:17,DELIVERED,CENTRAL,True
1523,198,2026-05-23 10:54:31,DELIVERED,SOUTH,False
1524,205,2025-04-08 16:00:54,PLACED,NORTH,False
1525,473,2025-07-23 15:58:35,DELIVERED,SOUTH,False
1526,473,2025-08-24 12:40:56,CANCELLED,EAST,False
1527,164,2025-02-07 04:35:08,RETURNED,NORTH,False
1528,417,2026-06-05 11:13:13,DELIVERED,WEST,False
1529,428,2025-02-18 23:17:47,DELIVERED,CENTRAL,False
1530,547,2026-02-07 00:00:00,DELIVERED,NORTH,False
1531,408,2026-05-06 08:46:31,DELIVERED,EAST,False
1532,524,2025-12-02 18:24:33,DELIVERED,NORTH,False
1533,269,2026-03-12 17:02:00,DELIVERED,NORTH,False
1534,376,2025-06-17 16:53:03,PLACED,SOUTH,False
1535,216,2025-02-22 10:46:51,DELIVERED,NORTH,False
1536,504,2026-03-08 11:39:46,SHIPPED,EAST,False
1537,339,2026-04-04 13:42:51,SHIPPED,EAST,False
1538,144,2024-11-23 23:22:00,PLACED,EAST,False
1539,299,2025-03-27 04:36:27,SHIPPED,EAST,False
1540,451,2026-01-05 22:49:29,DELIVERED,SOUTH,False
1541,300,2026-05-30 07:40:21,DELIVERED,NORTH,False
1542,598,2025-03-24 07:31:11,PLACED,EAST,False
1543,530,2025-06-12 05:29:32,RETURNED,EAST,False
1544,514,2025-04-02 02:54:23,DELIVERED,WEST,False
1545,538,2025-08-10 10:06:34,CANCELLED,NORTH,False
1546,67,2025-04-23 22:11:00,SHIPPED,SOUTH,False
1547,123,2025-12-18 20:48:57,DELIVERED,CENTRAL,False
1548,13,2026-05-15 10:18:31,CANCELLED,CENTRAL,False
1549,208,2025-05-10 09:15:20,DELIVERED,NORTH,False
1550,520,2024-09-22 04:39:23,RETURNED,CENTRAL,False
1551,58,2025-07-13 21:50:23,SHIPPED,EAST,False
1552,188,2026-01-18 16:55:18,CANCELLED,SOUTH,False
1553,468,2024-12-16 00:00:00,DELIVERED,CENTRAL,False
1554,195,2026-02-21 14:23:49,PLACED,SOUTH,False
1555,63,2025-01-09 08:24:21,DELIVERED,CENTRAL,False
1556,101,2025-09-22 01:10:06,PLACED,NORTH,False
1557,120,2025-07-10 05:34:37,SHIPPED,CENTRAL,False
1558,499,2025-03-21 23:40:39,DELIVERED,NORTH,False
1559,454,2026-03-27 19:42:33,DELIVERED,CENTRAL,False
1560,1,2025-02-12 12:55:07,DELIVERED,WEST,False
1561,337,2025-08-30 00:37:35,SHIPPED,EAST,False
1562,545,2025-02-10 10:06:23,DELIVERED,CENTRAL,False
1563,451,2024-10-26 13:57:08,RETURNED,WEST,False
1564,,2026-06-25 21:34:17,DELIVERED,SOUTH,True
1565,443,2026-01-05 17:11:07,RETURNED,WEST,False
1566,552,2026-05-01 21:35:11,DELIVERED,SOUTH,False
1567,514,2025-03-26 04:46:01,DELIVERED,NORTH,False
1568,216,2025-10-18 12:22:06,DELIVERED,SOUTH,False
1569,176,2026-05-25 01:05:29,DELIVERED,EAST,False
1570,486,2025-12-21 13:56:53,DELIVERED,EAST,False
1571,270,2025-08-02 14:22:33,CANCELLED,EAST,False
1572,342,2026-02-16 10:50:58,DELIVERED,WEST,False
1573,577,2025-06-02 16:09:30,PLACED,WEST,False
1574,419,2025-05-02 15:48:16,PLACED,WEST,False
1575,20,2026-04-28 18:33:44,SHIPPED,EAST,False
1576,383,2024-08-19 09:24:30,DELIVERED,EAST,False
1577,205,2026-04-12 10:00:15,DELIVERED,EAST,False
1578,249,2024-12-03 14:24:26,DELIVERED,CENTRAL,False
1579,48,2026-03-30 19:08:39,DELIVERED,WEST,False
1580,385,2024-09-16 01:44:44,DELIVERED,EAST,False
1581,449,2026-07-19 09:15:55,DELIVERED,NORTH,False
1582,424,2026-05-03 06:15:54,SHIPPED,EAST,False
1583,576,2024-10-08 08:32:06,DELIVERED,CENTRAL,False
1584,267,2025-10-07 09:09:48,SHIPPED,NORTH,False
1585,70,2026-06-08 07:29:47,DELIVERED,EAST,False
1586,370,2026-07-05 00:21:07,DELIVERED,SOUTH,False
1587,480,2025-01-24 20:18:19,DELIVERED,EAST,False
1588,24,2024-11-17 22:49:16,DELIVERED,WEST,False
1589,50,2026-05-08 23:32:07,RETURNED,CENTRAL,False
1590,580,2025-07-06 14:07:39,RETURNED,EAST,False
1591,504,2025-03-08 12:54:40,DELIVERED,NORTH,False
1592,572,2026-03-30 07:13:08,SHIPPED,CENTRAL,False
1593,90,2025-10-20 18:44:30,DELIVERED,SOUTH,False
1594,442,2026-04-28 04:04:20,DELIVERED,SOUTH,False
1595,75,2024-12-20 02:38:43,DELIVERED,CENTRAL,False
1596,443,2026-06-22 00:00:00,DELIVERED,NORTH,False
1597,400,2024-08-15 00:00:00,DELIVERED,SOUTH,False
1598,229,2025-10-28 21:34:01,DELIVERED,WEST,False
1599,206,2026-03-22 00:29:41,RETURNED,CENTRAL,False
1600,152,2025-01-08 02:48:21,PLACED,CENTRAL,False
1601,41,2026-03-29 10:14:51,DELIVERED,NORTH,False
1602,323,2026-07-23 03:51:05,SHIPPED,EAST,False
1603,278,2025-01-28 23:02:25,SHIPPED,EAST,False
1604,,2026-06-13 16:21:01,DELIVERED,WEST,True
1605,,2026-06-05 19:58:59,DELIVERED,WEST,True
1606,,2025-07-07 15:06:21,SHIPPED,WEST,True
1607,128,2024-10-12 02:52:59,DELIVERED,CENTRAL,False
1608,125,2024-12-05 12:21:32,PLACED,WEST,False
1609,367,2026-03-06 07:05:46,DELIVERED,SOUTH,False
1610,520,2025-05-07 12:14:53,DELIVERED,WEST,False
1611,,2025-05-23 04:15:23,DELIVERED,NORTH,True
1612,318,2026-05-12 00:00:00,RETURNED,EAST,False
1613,87,2025-12-19 04:56:35,DELIVERED,WEST,False
1614,,2025-03-02 09:04:47,CANCELLED,NORTH,True
1615,255,2024-12-16 18:11:59,PLACED,SOUTH,False
1616,482,2026-03-16 00:00:00,DELIVERED,SOUTH,False
1617,301,2025-05-16 17:03:55,CANCELLED,WEST,False
1618,532,2024-11-26 13:56:13,CANCELLED,SOUTH,False
1619,113,2026-04-03 22:28:52,DELIVERED,EAST,False
1620,383,2026-07-08 00:37:52,DELIVERED,NORTH,False
1621,340,2024-08-23 03:13:13,PLACED,SOUTH,False
1622,48,2025-09-24 00:32:29,DELIVERED,CENTRAL,False
1623,103,2024-08-12 14:28:23,SHIPPED,WEST,False
1624,116,2025-08-05 11:29:33,DELIVERED,CENTRAL,False
1625,1,2025-03-30 21:29:32,CANCELLED,EAST,False
1626,553,2025-05-11 22:57:21,DELIVERED,NORTH,False
1627,585,2024-12-31 11:03:24,DELIVERED,SOUTH,False
1628,85,2026-03-01 05:58:37,DELIVERED,CENTRAL,False
1629,232,2025-02-11 16:50:26,DELIVERED,EAST,False
1630,474,2026-01-02 03:03:56,DELIVERED,EAST,False
1631,135,2025-04-12 17:19:10,DELIVERED,CENTRAL,False
1632,36,2026-03-04 22:32:11,DELIVERED,NORTH,False
1633,187,2024-08-12 02:58:35,PLACED,SOUTH,False
1634,331,2024-08-10 02:20:13,DELIVERED,EAST,False
1635,592,2025-06-12 01:59:30,SHIPPED,CENTRAL,False
1636,451,2024-10-31 12:18:27,DELIVERED,CENTRAL,False
1637,346,2026-06-25 05:54:22,DELIVERED,WEST,False
1638,468,2025-12-29 03:50:24,CANCELLED,CENTRAL,False
1639,375,2025-06-28 06:48:24,RETURNED,SOUTH,False
1640,469,2026-05-07 17:46:28,DELIVERED,EAST,False
1641,356,2025-03-27 11:27:41,DELIVERED,NORTH,False
1642,517,2024-12-20 20:08:29,RETURNED,CENTRAL,False
1643,228,2026-03-26 00:00:00,DELIVERED,EAST,False
1644,156,2025-10-12 04:53:58,DELIVERED,CENTRAL,False
1645,236,2026-01-21 19:24:26,DELIVERED,EAST,False
1646,170,2025-12-07 03:31:50,DELIVERED,SOUTH,False
1647,435,2026-05-29 15:46:55,PLACED,WEST,False
1648,535,2025-06-24 04:55:57,DELIVERED,SOUTH,False
1649,308,2024-08-01 00:00:00,DELIVERED,EAST,False
1650,69,2024-09-15 23:58:56,PLACED,WEST,False
1651,249,2025-05-31 21:12:35,DELIVERED,WEST,False
1652,255,2026-05-11 01:01:13,SHIPPED,EAST,False
1653,412,2024-11-04 21:40:26,DELIVERED,SOUTH,False
1654,146,2026-01-05 03:25:33,DELIVERED,NORTH,False
1655,537,2024-10-19 16:49:48,DELIVERED,SOUTH,False
1656,306,2026-05-01 15:40:17,DELIVERED,WEST,False
1657,350,2026-06-11 19:34:18,RETURNED,WEST,False
1658,262,2024-10-27 15:26:41,DELIVERED,SOUTH,False
1659,499,2026-03-13 02:42:37,DELIVERED,NORTH,False
1660,372,2025-02-04 10:01:11,DELIVERED,WEST,False
1661,108,2026-06-03 23:53:10,CANCELLED,EAST,False
1662,521,2025-04-13 09:49:45,CANCELLED,EAST,False
1663,104,2026-02-05 21:03:56,SHIPPED,WEST,False
1664,445,2025-12-31 00:12:51,RETURNED,WEST,False
1665,580,2025-05-19 21:50:10,CANCELLED,WEST,False
1666,,2024-10-23 17:29:39,DELIVERED,NORTH,True
1667,121,2026-03-17 10:33:50,DELIVERED,CENTRAL,False
1668,404,2026-02-09 21:52:38,DELIVERED,WEST,False
1669,588,2026-06-02 15:09:09,RETURNED,WEST,False
1670,27,2025-01-15 19:16:07,PLACED,EAST,False
1671,423,2026-04-15 00:00:00,DELIVERED,EAST,False
1672,353,2025-05-01 16:48:37,SHIPPED,WEST,False
1673,333,2025-07-22 21:33:08,DELIVERED,SOUTH,False
1674,561,2025-12-17 12:56:38,DELIVERED,EAST,False
1675,177,2026-05-19 02:43:09,PLACED,EAST,False
1676,234,2025-04-03 20:37:26,PLACED,NORTH,False
1677,321,2025-11-26 23:11:13,SHIPPED,WEST,False
1678,498,2025-04-30 07:32:38,DELIVERED,EAST,False
1679,173,2025-04-08 00:00:00,SHIPPED,EAST,False
1680,574,2025-03-19 01:38:13,DELIVERED,WEST,False
1681,78,2025-01-02 06:32:16,DELIVERED,WEST,False
1682,150,2026-02-08 01:07:17,DELIVERED,SOUTH,False
1683,107,2026-05-19 08:07:06,CANCELLED,EAST,False
1684,85,2025-04-09 12:44:45,DELIVERED,NORTH,False
1685,159,2026-01-01 11:29:57,PLACED,SOUTH,False
1686,225,2025-02-07 13:41:16,DELIVERED,SOUTH,False
1687,304,2025-02-06 06:31:41,CANCELLED,WEST,False
1688,425,2025-10-07 02:36:00,DELIVERED,WEST,False
1689,532,2025-10-26 04:40:44,DELIVERED,WEST,False
1690,373,2026-04-17 00:56:51,DELIVERED,EAST,False
1691,241,2025-04-06 16:06:59,PLACED,SOUTH,False
1692,253,2026-04-10 22:15:31,PLACED,CENTRAL,False
1693,549,2025-04-01 11:46:47,CANCELLED,SOUTH,False
1694,568,2026-04-30 17:59:40,DELIVERED,CENTRAL,False
1695,472,2025-11-24 15:22:43,DELIVERED,NORTH,False
1696,176,2024-08-18 04:15:24,DELIVERED,NORTH,False
1697,489,2026-06-05 20:48:36,PLACED,EAST,False
1698,283,2025-10-17 12:58:38,CANCELLED,NORTH,False
1699,503,2025-07-01 15:15:13,RETURNED,WEST,False
1700,463,2025-03-29 15:33:42,DELIVERED,EAST,False
1701,521,2025-06-13 05:40:37,DELIVERED,CENTRAL,False
1702,7,2025-11-17 00:00:00,DELIVERED,CENTRAL,False
1703,73,2025-11-20 00:00:00,DELIVERED,SOUTH,False
1704,255,2025-11-11 05:14:50,RETURNED,SOUTH,False
1705,,2026-07-23 10:34:29,PLACED,NORTH,True
1706,414,2025-10-20 20:11:21,DELIVERED,WEST,False
1707,486,2024-11-16 14:00:15,SHIPPED,EAST,False
1708,441,2026-06-14 18:57:02,PLACED,EAST,False
1709,233,2025-04-30 18:51:18,DELIVERED,EAST,False
1710,97,2025-09-11 21:35:37,CANCELLED,NORTH,False
1711,61,2026-01-13 06:38:18,SHIPPED,CENTRAL,False
1712,,2025-04-11 21:06:20,PLACED,CENTRAL,True
1713,72,2024-12-12 21:38:15,DELIVERED,SOUTH,False
1714,354,2024-10-15 07:34:23,RETURNED,CENTRAL,False
1715,182,2026-06-24 09:35:08,CANCELLED,SOUTH,False
1716,456,2024-08-24 13:36:34,RETURNED,NORTH,False
1717,320,2026-07-28 06:16:09,DELIVERED,SOUTH,False
1718,172,2026-07-01 05:30:53,SHIPPED,SOUTH,False
1719,346,2026-07-30 10:11:58,DELIVERED,WEST,False
1720,120,2026-01-02 09:33:58,DELIVERED,EAST,False
1721,503,2024-12-25 06:54:55,PLACED,NORTH,False
1722,492,2026-04-22 20:24:31,DELIVERED,CENTRAL,False
1723,533,2024-10-10 15:29:44,DELIVERED,CENTRAL,False
1724,545,2025-09-10 04:41:10,DELIVERED,SOUTH,False
1725,139,2025-07-14 21:32:46,SHIPPED,WEST,False
1726,387,2024-10-03 23:50:24,DELIVERED,EAST,False
1727,399,2025-03-26 14:20:39,DELIVERED,EAST,False
1728,57,2025-09-14 18:14:49,SHIPPED,NORTH,False
1729,585,2025-09-26 14:17:01,DELIVERED,NORTH,False
1730,49,2025-03-24 07:19:16,DELIVERED,CENTRAL,False
1731,445,2026-02-25 15:23:06,CANCELLED,CENTRAL,False
1732,46,2026-07-09 07:58:19,DELIVERED,SOUTH,False
1733,328,2024-09-26 16:08:16,DELIVERED,CENTRAL,False
1734,16,2024-09-05 03:13:14,SHIPPED,NORTH,False
1735,5,2026-07-04 11:09:34,CANCELLED,EAST,False
1736,400,2026-05-05 00:25:22,RETURNED,WEST,False
1737,,2024-11-19 00:54:33,DELIVERED,EAST,True
1738,433,2026-01-11 11:29:43,CANCELLED,EAST,False
1739,280,2025-06-14 20:06:15,DELIVERED,WEST,False
1740,195,2026-04-27 08:51:02,SHIPPED,NORTH,False
1741,405,2024-09-02 11:11:46,DELIVERED,SOUTH,False
1742,118,2024-10-29 12:56:42,DELIVERED,NORTH,False
1743,336,2024-12-08 23:56:31,SHIPPED,WEST,False
1744,294,2025-03-10 03:16:57,SHIPPED,NORTH,False
1745,207,2024-10-07 04:32:02,DELIVERED,SOUTH,False
1746,37,2025-07-31 05:59:30,PLACED,NORTH,False
1747,189,2024-10-04 22:33:59,CANCELLED,SOUTH,False
1748,380,2025-07-07 06:56:07,DELIVERED,NORTH,False
1749,516,2026-03-19 14:00:17,DELIVERED,EAST,False
1750,,2024-08-12 00:54:53,DELIVERED,EAST,True
1751,359,2025-07-25 20:57:52,DELIVERED,WEST,False
1752,299,2025-08-28 00:00:00,SHIPPED,SOUTH,False
1753,450,2024-08-20 15:48:23,PLACED,SOUTH,False
1754,295,2025-10-07 12:29:41,DELIVERED,EAST,False
1755,67,2025-06-15 09:32:25,PLACED,SOUTH,False
1756,330,2025-05-15 00:00:00,RETURNED,SOUTH,False
1757,,2024-08-03 15:46:16,CANCELLED,CENTRAL,True
1758,230,2026-03-15 23:59:42,DELIVERED,NORTH,False
1759,,2026-05-03 00:26:36,RETURNED,WEST,True
1760,397,2025-07-16 06:28:43,SHIPPED,WEST,False
1761,354,2025-12-08 12:54:10,RETURNED,SOUTH,False
1762,369,2025-01-21 20:40:37,DELIVERED,SOUTH,False
1763,398,2025-02-16 18:45:34,DELIVERED,NORTH,False
1764,308,2024-11-20 00:00:00,DELIVERED,CENTRAL,False
1765,412,2024-11-06 02:37:13,DELIVERED,WEST,False
1766,428,2025-07-24 17:51:43,DELIVERED,WEST,False
1767,346,2025-04-11 05:17:06,PLACED,CENTRAL,False
1768,223,2026-02-05 11:38:16,SHIPPED,CENTRAL,False
1769,475,2025-09-30 19:17:29,DELIVERED,EAST,False
1770,219,2025-06-02 02:52:25,PLACED,WEST,False
1771,423,2024-09-09 12:34:42,DELIVERED,SOUTH,False
1772,530,2025-07-02 09:02:01,DELIVERED,SOUTH,False
1773,177,2025-03-01 07:03:13,DELIVERED,SOUTH,False
1774,589,2026-03-31 06:54:23,SHIPPED,EAST,False
1775,134,2026-03-16 08:16:19,DELIVERED,CENTRAL,False
1776,37,2026-01-08 05:05:03,PLACED,NORTH,False
1777,,2026-06-01 17:29:28,DELIVERED,NORTH,True
1778,366,2025-01-05 16:19:33,RETURNED,EAST,False
1779,372,2025-11-28 01:52:50,DELIVERED,WEST,False
1780,180,2025-03-14 01:09:52,CANCELLED,SOUTH,False
1781,156,2024-12-05 19:19:34,DELIVERED,CENTRAL,False
1782,576,2025-10-04 00:00:48,DELIVERED,EAST,False
1783,256,2024-10-28 01:11:30,PLACED,WEST,False
1784,41,2024-11-14 07:44:37,DELIVERED,WEST,False
1785,21,2025-10-30 07:06:03,CANCELLED,WEST,False
1786,187,2025-07-14 10:53:57,RETURNED,CENTRAL,False
1787,348,2024-10-06 00:42:38,PLACED,SOUTH,False
1788,404,2026-07-14 01:43:11,RETURNED,SOUTH,False
