order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_date,order_status
ORD003427,CUST00477,PROD0123,4,21424.68,2025-03-01,,Shipped
ORD003111,CUST00574,PROD0148,2,985.06,2025-08-02,2025-08-12,Delivered
ORD001542,CUST00508,PROD0056,4,861.22,2025-10-13,,Processing
ORD000875,CUST00503,PROD0050,1,3898.39,2025-04-16,2025-04-26,Delivered
ORD003947,CUST00110,PROD0094,1,1211.97,2026-06-02,2026-06-05,Delivered
ORD004436,CUST00786,PROD0143,3,1730.89,2025-09-12,,Shipped
ORD001155,CUST00661,PROD0042,5,915.41,2026-06-13,,Processing
ORD000590,CUST00279,PROD0057,5,1462.31,2025-06-02,2025-06-09,Delivered
ORD002154,CUST00076,PROD0120,1,418.7,2026-07-12,2026-07-16,Delivered
ORD001877,CUST00136,PROD0045,5,1228.68,2026-02-16,,Returned
ORD004186,CUST00583,PROD0079,2,2916.61,2025-12-17,,Returned
ORD000354,CUST00642,PROD0035,3,4733.42,2025-10-21,2025-11-02,Delivered
ORD004358,CUST00140,PROD0004,2,2001.32,2026-06-25,2026-07-01,Delivered
ORD005597,CUST00462,PROD0033,1,5639.02,2025-05-29,,Cancelled
ORD001367,CUST00115,PROD0039,5,5112.85,2025-01-27,2025-02-02,Delivered
ORD002826,CUST00607,PROD0041,4,543.32,2025-10-05,2025-10-15,Delivered
ORD000292,CUST00221,PROD0139,1,4171.69,2026-03-18,,Cancelled
ORD004636,CUST00231,PROD0005,2,560.65,2025-10-09,,Shipped
ORD001299,CUST00587,PROD0062,2,25032.52,2026-06-08,2026-06-16,Delivered
ORD001783,CUST00023,PROD0051,3,1399.76,2025-10-27,,Processing
ORD000393,CUST00053,PROD0118,4,828.66,2025-04-17,2025-04-26,Delivered
ORD003059,CUST00655,PROD0034,4,2546.45,2025-07-31,2025-08-12,Delivered
ORD001979,CUST00747,PROD0076,3,32834.68,2025-02-24,,Returned
ORD000253,CUST00282,PROD0002,5,2472.29,2025-03-06,2025-03-18,Delivered
ORD003445,CUST00013,PROD0012,1,4952.6,2025-08-10,,Processing
ORD004375,CUST00479,PROD0148,1,985.06,2026-03-22,,Delivered
ORD004218,CUST00156,PROD0008,4,545.71,2025-04-02,,Processing
ORD003694,CUST00209,PROD0030,1,429.82,2025-11-14,2025-11-17,Delivered
ORD002274,CUST00252,PROD0132,5,305.28,2026-07-26,,Cancelled
ORD002641,CUST00714,PROD0084,4,317.91,2025-09-26,2025-09-30,Delivered
ORD003270,CUST00467,PROD0105,2,32176.55,2026-02-22,2026-02-28,Delivered
ORD003257,CUST00060,PROD0107,2,328.16,2025-07-24,2025-08-03,Delivered
ORD002562,CUST00698,PROD0141,1,22625.81,2025-07-05,,Cancelled
ORD001436,CUST00078,PROD0128,3,3825.7,2025-08-30,,Returned
ORD002997,CUST00679,PROD0080,2,4686.49,2025-10-13,2025-10-17,Delivered
ORD003749,CUST00598,PROD0068,2,1375.21,2025-08-18,,Processing
ORD001211,CUST00245,PROD0124,5,2908.87,2026-07-14,2026-07-23,Delivered
ORD000870,CUST00014,PROD0113,1,974.15,2026-04-03,2026-04-05,Delivered
ORD004428,CUST00138,PROD0150,2,2716.88,2026-01-01,,Processing
ORD005887,CUST00652,PROD0034,2,2546.45,2025-09-28,,Processing
ORD003775,CUST00576,PROD0150,1,2716.88,2026-04-24,2026-05-01,Delivered
ORD004400,CUST00191,PROD0047,1,26286.3,2025-07-30,,Cancelled
ORD005437,CUST00308,PROD0015,5,2263.06,2026-04-09,2026-04-17,Delivered
ORD004521,CUST00449,PROD0064,1,3664.82,2025-08-07,2025-08-18,Delivered
ORD002594,CUST00567,PROD0088,5,34407.7,2025-11-25,2025-11-27,Delivered
ORD001279,CUST00132,PROD0129,5,17176.36,2025-06-08,,Shipped
ORD002458,CUST00123,PROD0132,3,305.28,2026-07-06,,Cancelled
ORD000709,CUST00425,PROD0113,4,974.15,2025-09-18,2025-09-26,Delivered
ORD005567,CUST00483,PROD0123,4,21424.68,2025-06-10,,Cancelled
ORD004326,CUST00047,PROD0139,4,4171.69,2026-02-12,2026-02-18,Delivered
ORD004354,CUST00717,PROD0146,4,9127.13,2026-04-25,,Returned
ORD003530,CUST00348,PROD0128,3,3825.7,2025-03-18,2025-03-29,Delivered
ORD000745,CUST00157,PROD0144,4,4806.1,2026-04-14,2026-04-26,Delivered
ORD000455,CUST00308,PROD0047,1,26286.3,2025-05-15,2025-05-25,Delivered
ORD003888,CUST00740,PROD0067,5,4271.55,2026-03-27,2026-03-28,Delivered
ORD001602,CUST00093,PROD0073,1,34399.58,2026-04-29,2026-05-05,Delivered
ORD005620,CUST00085,PROD0003,2,14338.6,2025-07-25,2025-08-06,Delivered
ORD002397,CUST00187,PROD0135,4,7336.91,2025-03-11,2025-03-21,Delivered
ORD000035,CUST00497,PROD0075,3,209.7,2025-10-01,2025-10-04,Delivered
ORD004051,CUST00096,PROD0055,3,70.6,2026-03-31,,Shipped
ORD002127,CUST00220,PROD0123,3,21424.68,2026-05-18,2026-05-21,Delivered
ORD003632,CUST00495,PROD0069,2,58378.98,2026-02-02,2026-02-06,Delivered
ORD000518,CUST00603,PROD0128,2,3825.7,2026-05-29,,Cancelled
ORD001802,CUST00649,PROD0032,1,1176.78,2025-07-12,,Processing
ORD002364,CUST00278,PROD0070,5,10505.06,2025-01-04,2025-01-15,Delivered
ORD000028,CUST00425,PROD0058,5,4704.83,2025-10-23,,Returned
ORD001862,CUST00477,PROD0064,1,3664.82,2025-04-20,2025-04-30,Delivered
ORD003940,CUST00462,PROD0056,1,861.22,2026-06-29,,Cancelled
ORD000316,CUST00516,PROD0118,5,828.66,2025-01-29,2025-02-03,Delivered
ORD004701,CUST00251,PROD0053,2,379.38,2026-04-07,,Cancelled
ORD004910,CUST00143,PROD0011,4,1483.6,2025-02-06,2025-02-15,Delivered
ORD002457,CUST00729,PROD0083,2,385.32,2025-05-07,,Returned
ORD003903,CUST00454,PROD0021,2,156.01,2026-03-26,,Cancelled
ORD002206,CUST00201,PROD0106,2,3327.3,2025-02-21,2025-03-04,Delivered
ORD005693,CUST00210,PROD0150,2,2716.88,2025-09-23,,Processing
ORD001345,CUST00344,PROD0099,4,14295.1,2025-01-20,,Cancelled
ORD002543,CUST00743,PROD0146,5,9127.13,2025-01-14,2025-01-21,Delivered
ORD000431,CUST00395,PROD0085,4,4763.96,2026-07-10,2026-07-21,Delivered
ORD003691,CUST00754,PROD0052,1,1448.8,2025-07-22,,Processing
ORD003116,CUST00480,PROD0124,2,2908.87,2025-06-22,,Shipped
ORD002245,CUST00493,PROD0127,5,919.23,2026-06-29,,Cancelled
ORD003095,CUST00273,PROD0096,3,32150.75,2025-06-13,2025-06-20,Delivered
ORD004882,CUST00449,PROD0114,4,1292.66,2025-06-23,2025-07-02,Delivered
ORD001975,CUST00715,PROD0038,4,8563.39,2025-05-24,,Shipped
ORD000242,CUST00774,PROD0093,3,513.19,2025-08-12,,Returned
ORD002236,CUST00651,PROD0069,2,58378.98,2026-03-17,,Shipped
ORD002791,CUST00772,PROD0037,5,1155.64,2026-02-26,,Shipped
ORD005009,CUST00057,PROD0062,2,25032.52,2025-02-14,2025-02-16,Delivered
ORD004391,CUST00601,PROD0114,3,1292.66,2026-06-29,,Delivered
ORD003355,CUST00641,PROD0066,3,4931.77,2025-04-20,2025-04-25,Delivered
ORD004125,CUST00467,PROD0006,3,812.36,2025-10-24,,Returned
ORD003843,CUST00137,PROD0083,5,385.32,2025-03-10,,Shipped
ORD000761,CUST00670,PROD0127,5,919.23,2026-06-22,,Shipped
ORD005250,CUST00626,PROD0068,2,1375.21,2025-08-23,,Returned
ORD005312,CUST00443,PROD0070,5,10505.06,2025-09-22,,Cancelled
ORD005661,CUST00207,PROD0142,5,1821.04,2025-10-10,2025-10-12,Delivered
ORD001109,CUST00355,PROD0112,3,1969.23,2025-06-01,2025-06-09,Delivered
ORD003970,CUST00269,PROD0129,2,17176.36,2025-06-05,,Returned
ORD003236,CUST00340,PROD0104,1,1042.65,2025-01-14,,Returned
ORD001725,CUST00582,PROD0140,2,899.29,2025-10-17,2025-10-25,Delivered
ORD000300,CUST00271,PROD0095,5,6063.96,2026-07-23,,Shipped
ORD004613,CUST00328,PROD0102,5,133.37,2025-07-17,,Delivered
ORD004743,CUST00579,PROD0110,1,1192.79,2025-07-10,,Delivered
ORD002270,CUST00656,PROD0082,1,503.97,2025-01-17,,Shipped
ORD005423,CUST00246,PROD0018,2,18955.94,2025-07-28,,Returned
ORD003934,CUST00185,PROD0150,4,2716.88,2026-02-14,,Cancelled
ORD000159,CUST00013,PROD0079,3,2916.61,2026-03-10,,Processing
ORD000054,CUST00720,PROD0022,2,459.17,2026-07-21,,Shipped
ORD002581,CUST00288,PROD0092,4,1419.85,2025-04-09,2025-04-12,Delivered
ORD001408,CUST00070,PROD0124,3,2908.87,2025-04-09,2025-04-14,Delivered
ORD002890,CUST00033,PROD0067,3,4271.55,2026-04-10,2026-04-20,Delivered
ORD002812,CUST00738,PROD0008,1,545.71,2025-07-28,,Processing
ORD000388,CUST00709,PROD0126,1,8384.51,2026-04-25,2026-05-01,Delivered
ORD000463,CUST00251,PROD0095,4,6063.96,2025-03-11,2025-03-16,Delivered
ORD003862,CUST00761,PROD0110,1,1192.79,2025-12-11,,Shipped
ORD005117,CUST00668,PROD0056,1,861.22,2026-01-03,2026-01-07,Delivered
ORD001490,CUST00298,PROD0117,5,430.76,2026-03-22,,Returned
ORD003172,CUST00460,PROD0105,4,32176.55,2025-07-30,2025-08-01,Delivered
ORD003933,CUST00079,PROD0131,4,6853.95,2026-06-08,2026-06-13,Delivered
ORD000779,CUST00105,PROD0127,5,919.23,2026-07-22,2026-07-30,Delivered
ORD004485,CUST00159,PROD0055,4,70.6,2025-10-26,,Processing
ORD003153,CUST00267,PROD0079,4,2916.61,2026-02-25,,Shipped
ORD003529,CUST00126,PROD0065,3,9361.22,2025-12-12,,Processing
ORD000985,CUST00088,PROD0032,3,1176.78,2025-03-07,2025-03-17,Delivered
ORD002548,CUST00088,PROD0041,3,543.32,2025-12-02,2025-12-05,Delivered
ORD004067,CUST00526,PROD0043,4,2444.21,2025-11-14,2025-11-21,Delivered
ORD001306,CUST00518,PROD0100,5,7797.29,2025-03-06,2025-03-12,Delivered
ORD001675,CUST00293,PROD0026,5,4912.92,2025-04-08,2025-04-14,Delivered
ORD004422,CUST00147,PROD0061,2,1083.6,2026-02-23,,Processing
ORD002411,CUST00456,PROD0080,1,4686.49,2025-12-02,,Shipped
ORD000090,CUST00155,PROD0013,3,39659.48,2025-09-24,2025-10-01,Delivered
ORD005666,CUST00537,PROD0148,3,985.06,2025-03-06,,Processing
ORD001447,CUST00770,PROD0025,1,4203.28,2026-04-25,2026-04-27,Delivered
ORD000166,CUST00272,PROD0067,4,4271.55,2026-02-19,2026-03-01,Delivered
ORD001739,CUST00447,PROD0125,3,11796.3,2025-01-11,,Cancelled
ORD002301,CUST00171,PROD0045,2,1228.68,2025-08-08,2025-08-10,Delivered
ORD001607,CUST00723,PROD0093,3,513.19,2025-07-23,,Shipped
ORD003751,CUST00797,PROD0071,2,632.25,2026-02-15,2026-02-23,Delivered
ORD003956,CUST00334,PROD0080,2,4686.49,2025-04-16,,Processing
ORD003978,CUST00735,PROD0038,5,8563.39,2025-12-25,,Shipped
ORD002538,CUST00666,PROD0056,3,861.22,2025-01-13,2025-01-14,Delivered
ORD003076,CUST00314,PROD0100,2,7797.29,2025-12-23,2025-12-28,Delivered
ORD004075,CUST00328,PROD0043,1,2444.21,2025-09-28,2025-10-04,Delivered
ORD001829,CUST00169,PROD0016,4,59834.55,2025-09-10,2025-09-16,Delivered
ORD002052,CUST00607,PROD0142,5,1821.04,2025-12-15,2025-12-26,Delivered
ORD001231,CUST00737,PROD0137,5,1360.59,2025-02-10,2025-02-12,Delivered
ORD003685,CUST00365,PROD0100,3,7797.29,2025-09-03,2025-09-07,Delivered
ORD001879,CUST00712,PROD0111,1,42616.44,2025-09-17,,Processing
ORD003039,CUST00379,PROD0010,3,11743.74,2025-03-08,2025-03-09,Delivered
ORD002327,CUST00020,PROD0111,4,42616.44,2025-12-12,2025-12-23,Delivered
ORD004917,CUST00439,PROD0081,5,4820.76,2025-08-09,2025-08-12,Delivered
ORD005074,CUST00765,PROD0127,4,919.23,2026-07-31,,Returned
ORD003312,CUST00107,PROD0041,2,543.32,2026-07-02,2026-07-03,Delivered
ORD000398,CUST00544,PROD0009,3,390.58,2025-01-17,,Delivered
ORD005944,CUST00347,PROD0056,1,861.22,2025-08-06,,Cancelled
ORD004958,CUST00421,PROD0092,1,1419.85,2025-11-05,2025-11-06,Delivered
ORD001272,CUST00583,PROD0011,5,1483.6,2026-06-17,2026-06-24,Delivered
ORD005338,CUST00061,PROD0137,2,1360.59,2025-12-01,2025-12-13,Delivered
ORD001627,CUST00398,PROD0002,4,2472.29,2026-03-07,2026-03-13,Delivered
ORD003229,CUST00778,PROD0027,5,331.1,2025-09-25,,Cancelled
ORD004380,CUST00115,PROD0085,5,4763.96,2025-01-29,,Processing
ORD004807,CUST00633,PROD0130,4,314.99,2026-04-08,,Processing
ORD003754,CUST00415,PROD0090,3,955.06,2025-10-27,2025-11-01,Delivered
ORD004523,CUST00410,PROD0108,2,4953.1,2025-03-06,2025-03-17,Delivered
ORD001409,CUST00057,PROD0084,2,317.91,2026-03-12,2026-03-20,Delivered
ORD003905,CUST00293,PROD0129,3,17176.36,2025-05-31,,Returned
ORD001468,CUST00684,PROD0015,4,2263.06,2025-03-05,2025-03-14,Delivered
ORD001245,CUST00192,PROD0081,3,4820.76,2026-04-10,2026-04-19,Delivered
ORD002519,CUST00230,PROD0110,4,1192.79,2025-07-18,2025-07-30,Delivered
ORD002919,CUST00465,PROD0042,1,915.41,2025-04-22,,Cancelled
ORD003646,CUST00188,PROD0082,4,503.97,2025-10-16,2025-10-24,Delivered
ORD001684,CUST00307,PROD0026,1,4912.92,2026-02-20,,Returned
ORD000531,CUST00710,PROD0040,4,2990.7,2026-02-27,2026-03-10,Delivered
ORD002555,CUST00727,PROD0057,2,1462.31,2025-01-07,,Processing
ORD004568,CUST00256,PROD0081,2,4820.76,2026-01-11,2026-01-19,Delivered
ORD005816,CUST00355,PROD0148,1,985.06,2025-11-23,,Shipped
ORD004529,CUST00465,PROD0134,5,3036.32,2026-01-26,2026-02-01,Delivered
ORD002788,CUST00404,PROD0025,2,4203.28,2025-11-28,2025-12-03,Delivered
ORD003915,CUST00487,PROD0068,4,1375.21,2026-01-19,,Shipped
ORD000874,CUST00731,PROD0026,3,4912.92,2025-01-27,,Processing
ORD001070,CUST00157,PROD0051,1,1399.76,2025-07-14,2025-07-17,Delivered
ORD001696,CUST00189,PROD0111,3,42616.44,2026-01-09,,Processing
ORD001713,CUST00571,PROD0016,5,59834.55,2025-03-02,,Delivered
ORD004657,CUST00684,PROD0020,3,4298.98,2026-02-15,,Shipped
ORD000675,CUST00459,PROD0099,4,14295.1,2025-11-19,,Returned
ORD002472,CUST00550,PROD0063,1,869.54,2026-06-07,,Returned
ORD000313,CUST00404,PROD0002,3,2472.29,2025-06-29,2025-07-08,Delivered
ORD005970,CUST00267,PROD0083,2,385.32,2025-04-29,,Shipped
ORD004751,CUST00659,PROD0024,5,1123.83,2025-10-30,2025-11-03,Delivered
ORD005322,CUST00615,PROD0035,5,4733.42,2026-07-26,,Returned
ORD005651,CUST00265,PROD0002,5,2472.29,2025-12-16,,Cancelled
ORD002558,CUST00478,PROD0043,4,2444.21,2025-02-17,2025-02-24,Delivered
ORD000471,CUST00210,PROD0079,3,2916.61,2026-06-03,,Processing
ORD000871,CUST00138,PROD0097,3,166.92,2025-03-08,2025-03-16,Delivered
ORD002344,CUST00542,PROD0090,3,955.06,2025-10-19,2025-10-23,Delivered
ORD003431,CUST00745,PROD0048,1,56173.09,2026-07-26,,Cancelled
ORD004641,CUST00408,PROD0036,1,559.64,2026-05-03,,Cancelled
ORD005702,CUST00279,PROD0119,3,2603.43,2026-05-08,2026-05-12,Delivered
ORD001845,CUST00083,PROD0040,5,2990.7,2025-04-02,,Returned
ORD005359,CUST00063,PROD0143,2,1730.89,2025-08-30,2025-09-02,Delivered
ORD005124,CUST00306,PROD0125,2,11796.3,2025-03-18,,Returned
ORD000824,CUST00772,PROD0034,2,2546.45,2026-06-01,,Returned
ORD002375,CUST00604,PROD0147,5,4832.5,2026-06-01,,Returned
ORD003173,CUST00639,PROD0148,1,985.06,2026-05-01,2026-05-10,Delivered
ORD003653,CUST00180,PROD0139,1,4171.69,2025-12-23,,Processing
ORD005360,CUST00783,PROD0122,2,993.76,2026-05-17,,Processing
ORD005339,CUST00609,PROD0150,1,2716.88,2026-03-19,,Shipped
ORD003142,CUST00571,PROD0023,4,11903.15,2025-07-13,,Shipped
ORD001799,CUST00420,PROD0136,2,18573.07,2026-05-03,,Returned
ORD004648,CUST00173,PROD0087,4,13732.01,2026-02-19,2026-02-20,Delivered
ORD002226,CUST00766,PROD0113,2,974.15,2026-03-13,2026-03-15,Delivered
ORD001495,CUST00122,PROD0024,3,1123.83,2025-05-25,,Returned
ORD000071,CUST00773,PROD0094,4,1211.97,2025-06-03,2025-06-12,Delivered
ORD002066,CUST00301,PROD0131,2,6853.95,2026-02-22,,Shipped
ORD005313,CUST00281,PROD0124,1,2908.87,2026-01-08,2026-01-20,Delivered
ORD005988,CUST00775,PROD0048,3,56173.09,2026-02-23,,Returned
ORD002928,CUST00041,PROD0115,4,55563.32,2025-07-04,2025-07-08,Delivered
ORD004699,CUST00272,PROD0095,3,6063.96,2025-11-11,2025-11-13,Delivered
ORD003787,CUST00369,PROD0118,3,828.66,2025-11-01,2025-11-10,Delivered
ORD005945,CUST00075,PROD0147,2,4832.5,2026-04-28,,Cancelled
ORD000285,CUST00356,PROD0147,2,4832.5,2025-02-27,,Shipped
ORD002613,CUST00753,PROD0107,1,328.16,2025-11-05,,Shipped
ORD000956,CUST00506,PROD0061,5,1083.6,2026-03-31,2026-04-05,Delivered
ORD002560,CUST00209,PROD0048,1,56173.09,2025-09-19,,Returned
ORD005333,CUST00432,PROD0089,4,16755.29,2026-06-20,,Processing
ORD004833,CUST00166,PROD0135,2,7336.91,2026-02-10,,Returned
ORD001301,CUST00287,PROD0099,1,14295.1,2026-04-21,,Cancelled
ORD000901,CUST00763,PROD0116,2,8033.73,2026-02-10,,Shipped
ORD002492,CUST00115,PROD0024,2,1123.83,2026-05-15,,Cancelled
ORD000334,CUST00158,PROD0046,4,51.86,2026-05-27,,Processing
ORD002963,CUST00012,PROD0089,5,16755.29,2025-03-13,,Shipped
ORD000442,CUST00367,PROD0126,3,8384.51,2026-04-14,,Cancelled
ORD004644,CUST00493,PROD0149,3,5764.99,2025-11-23,2025-11-27,Delivered
ORD004617,CUST00357,PROD0010,4,11743.74,2025-08-22,,Returned
ORD001105,CUST00618,PROD0057,3,1462.31,2025-06-30,2025-07-09,Delivered
ORD005668,CUST00157,PROD0115,4,55563.32,2026-04-25,,Cancelled
ORD001825,CUST00603,PROD0085,2,4763.96,2025-05-11,2025-05-23,Delivered
ORD004162,CUST00153,PROD0001,1,2002.86,2026-05-16,,Shipped
ORD000652,CUST00211,PROD0003,0,14338.6,2025-05-07,2025-05-17,Delivered
ORD005268,CUST00517,PROD0135,5,7336.91,2025-02-28,2025-03-10,Delivered
ORD005878,CUST00538,PROD0094,2,1211.97,2025-10-12,,Shipped
ORD001878,CUST00245,PROD0075,2,209.7,2026-05-22,,Cancelled
ORD005157,CUST00402,PROD0107,3,328.16,2026-07-15,,Delivered
ORD004841,CUST00699,PROD0103,4,11738.74,2025-02-03,,Processing
ORD005828,CUST00727,PROD0143,5,1730.89,2026-01-30,,Processing
ORD002973,CUST00458,PROD0137,3,1360.59,2025-01-12,,Cancelled
ORD000047,CUST00557,PROD0058,5,4704.83,2026-04-01,2026-04-13,Delivered
ORD005369,CUST00111,PROD0047,3,26286.3,2026-04-03,2026-04-07,Delivered
ORD000062,CUST00652,PROD0040,3,2990.7,2025-03-27,2025-04-05,Delivered
ORD001034,CUST00161,PROD0081,5,4820.76,2025-12-27,2026-01-08,Delivered
ORD003719,CUST00178,PROD0030,3,429.82,2026-06-23,2026-06-24,Delivered
ORD002989,CUST00707,PROD0111,3,42616.44,2025-12-31,,Processing
ORD001497,CUST00211,PROD0079,1,2916.61,2025-07-09,2025-07-16,Delivered
ORD005961,CUST00789,PROD0003,1,14338.6,2025-01-02,,Cancelled
ORD002442,CUST00633,PROD0069,1,58378.98,2025-02-02,,Shipped
ORD005175,CUST00550,PROD0088,5,34407.7,2026-02-24,2026-03-07,Delivered
ORD000121,CUST00138,PROD0076,1,32834.68,2025-11-23,2025-11-25,Delivered
ORD003752,CUST00215,PROD0142,4,1821.04,2026-01-25,,Processing
ORD000203,CUST00002,PROD0034,4,2546.45,2026-05-15,,Cancelled
ORD005242,CUST00615,PROD0059,2,685.94,2025-05-29,2025-06-01,Delivered
ORD000809,CUST00483,PROD0091,1,1751.39,2025-02-18,2025-02-26,Delivered
ORD002174,CUST00618,PROD0014,4,1289.47,2026-06-06,2026-06-13,Delivered
ORD003711,CUST00740,PROD0102,3,133.37,2025-06-23,2025-07-01,Delivered
ORD005177,CUST00677,PROD0104,3,1042.65,2025-02-11,2025-02-17,Delivered
ORD001776,CUST00497,PROD0045,3,1228.68,2025-11-07,2025-11-10,Delivered
ORD000773,CUST00578,PROD0005,2,560.65,2025-01-28,,Returned
ORD001970,CUST00179,PROD0102,5,133.37,2026-07-09,,Returned
ORD000876,CUST00702,PROD0147,2,4832.5,2026-06-06,,Processing
ORD000029,CUST00243,PROD0127,5,919.23,2026-06-08,2026-06-13,Delivered
ORD003099,CUST00355,PROD0103,2,11738.74,2026-03-10,,Returned
ORD002329,CUST00128,PROD0026,1,4912.92,2025-10-19,,Cancelled
ORD004869,CUST00064,PROD0051,2,1399.76,2026-05-16,2026-05-18,Delivered
ORD003379,CUST00393,PROD0124,3,2908.87,2026-06-13,2026-06-21,Delivered
ORD005090,CUST00217,PROD0024,4,1123.83,2025-10-21,,Cancelled
ORD004223,CUST00510,PROD0024,2,1123.83,2025-12-20,,Processing
ORD001885,CUST00464,PROD0101,2,782.0,2025-12-26,2025-12-30,Delivered
ORD005320,CUST00071,PROD0085,3,4763.96,2025-07-09,,Returned
ORD000417,CUST00689,PROD0029,3,901.03,2026-04-06,2026-04-12,Delivered
ORD004296,CUST00191,PROD0110,4,1192.79,2025-12-26,2026-01-07,Delivered
ORD005426,CUST00065,PROD0008,1,545.71,2025-06-06,2025-06-12,Delivered
ORD003881,CUST00540,PROD0003,2,14338.6,2026-03-14,,Cancelled
ORD003854,CUST00736,PROD0110,4,1192.79,2025-01-30,2025-02-01,Delivered
ORD005822,CUST00498,PROD0111,4,42616.44,2026-03-26,,Cancelled
ORD001078,CUST00100,PROD0122,1,993.76,2026-05-30,2026-06-03,Delivered
ORD003886,CUST00119,PROD0116,5,8033.73,2026-07-06,,Shipped
ORD002889,CUST00709,PROD0109,2,854.47,2026-06-06,,Shipped
ORD003817,CUST00517,PROD0144,2,4806.1,2025-01-04,,Shipped
ORD004336,CUST00120,PROD0136,5,18573.07,2025-05-20,2025-05-27,Delivered
ORD002624,CUST00758,PROD0012,3,4952.6,2025-06-06,2025-06-07,Delivered
ORD004954,CUST00488,PROD0094,3,1211.97,2026-07-24,,Shipped
ORD001465,CUST00068,PROD0015,5,2263.06,2025-02-01,,Returned
ORD000260,CUST00298,PROD0065,2,9361.22,2025-04-28,2025-05-07,Delivered
ORD001948,CUST00609,PROD0098,1,648.17,2026-07-09,2026-07-20,Delivered
ORD005361,CUST00154,PROD0066,4,4931.77,2026-02-12,,Returned
ORD000999,CUST00364,PROD0023,1,11903.15,2026-03-22,2026-03-28,Delivered
ORD001844,CUST00154,PROD0018,4,18955.94,2026-02-15,2026-02-24,Delivered
ORD002055,CUST00175,PROD0106,1,3327.3,2026-06-28,2026-07-06,Delivered
ORD002261,CUST00299,PROD0094,1,1211.97,2026-05-17,,Shipped
ORD001987,CUST00088,PROD0085,4,4763.96,2025-10-01,2025-10-05,Delivered
ORD003451,CUST00631,PROD0051,2,1399.76,2026-01-02,2026-01-07,Delivered
ORD001107,CUST00308,PROD0142,2,1821.04,2026-03-29,,Processing
ORD003531,CUST00743,PROD0017,4,4701.06,2026-07-10,,Shipped
ORD003324,CUST00559,PROD0129,3,17176.36,2025-05-19,,Shipped
ORD000391,CUST00659,PROD0049,2,191.03,2026-06-23,2026-07-03,Delivered
ORD000548,CUST00653,PROD0126,1,8384.51,2025-05-28,,Cancelled
ORD000508,CUST00716,PROD0146,3,9127.13,2026-03-22,,Delivered
ORD004334,CUST00615,PROD0032,4,1176.78,2026-04-23,2026-05-04,Delivered
ORD004622,CUST00239,PROD0098,1,648.17,2025-03-16,,Cancelled
ORD004041,CUST00366,PROD0032,1,1176.78,2025-02-18,2025-02-24,Delivered
ORD004563,CUST00594,PROD0111,5,42616.44,2026-01-12,,Shipped
ORD002209,CUST00338,PROD0106,2,3327.3,2025-05-21,2025-05-30,Delivered
ORD002682,CUST00235,PROD0101,3,782.0,2025-10-16,,Cancelled
ORD005928,CUST00114,PROD0098,4,648.17,2025-07-31,2025-08-08,Delivered
ORD003308,CUST00783,PROD0062,2,25032.52,2025-07-14,,Returned
ORD002277,CUST00759,PROD0114,3,1292.66,2025-11-02,2025-11-10,Delivered
ORD002647,CUST00749,PROD0126,3,8384.51,2025-04-18,2025-04-26,Delivered
ORD005769,CUST00494,PROD0014,2,1289.47,2025-04-12,2025-04-19,Delivered
ORD002533,CUST00317,PROD0013,1,39659.48,2025-11-24,,Processing
ORD003999,CUST00627,PROD0029,5,901.03,2025-08-12,2025-08-18,Delivered
ORD000095,CUST00267,PROD0044,5,1423.72,2026-03-20,,Returned
ORD000648,CUST00098,PROD0078,1,12507.55,2025-05-02,2025-05-14,Delivered
ORD005465,CUST00671,PROD0101,3,782.0,2026-07-08,,Returned
ORD000925,CUST00157,PROD0122,2,993.76,2025-11-14,2025-11-23,Delivered
ORD000202,CUST00435,PROD0113,2,974.15,2026-01-24,2026-02-04,Delivered
ORD005632,CUST00520,PROD0100,1,7797.29,2025-12-02,,Shipped
ORD000079,CUST00370,PROD0089,1,16755.29,2025-12-10,,Cancelled
ORD001606,CUST00210,PROD0081,3,4820.76,2026-04-02,2026-04-08,Delivered
ORD004378,CUST00627,PROD0066,3,4931.77,2025-10-13,2025-10-14,Delivered
ORD005680,CUST00153,PROD0048,2,56173.09,2025-01-14,,Cancelled
ORD001387,CUST00086,PROD0145,5,2463.88,2026-06-22,,Cancelled
ORD002352,CUST00438,PROD0014,4,1289.47,2025-08-23,2025-08-24,Delivered
ORD002264,CUST00349,PROD0031,5,2204.46,2025-03-18,,Returned
ORD003219,CUST00233,PROD0078,1,12507.55,2025-09-10,2025-09-11,Delivered
ORD002796,CUST00771,PROD0074,4,2124.57,2026-06-16,,Processing
ORD001004,CUST00439,PROD0095,2,6063.96,2025-11-17,2025-11-22,Delivered
ORD000231,CUST00181,PROD0144,2,4806.1,2026-07-29,2026-08-07,Delivered
ORD002097,CUST00360,PROD0106,1,3327.3,2025-07-29,,Cancelled
ORD004590,CUST00260,PROD0053,1,379.38,2026-03-29,2026-04-05,Delivered
ORD002032,CUST00096,PROD0102,1,133.37,2026-03-17,2026-03-22,Delivered
ORD003387,CUST00340,PROD0070,5,10505.06,2026-04-04,,Shipped
ORD003389,CUST00393,PROD0128,3,3825.7,2025-11-18,2025-11-27,Delivered
ORD003246,CUST00020,PROD0066,1,4931.77,2025-03-17,,Processing
ORD002252,CUST00370,PROD0046,3,51.86,2026-01-19,,Shipped
